x,variable,value
0.5,1,12232.167523106053
1.5,1,12704.842090391865
2.5,1,13692.585977106539
3.5,1,14371.508638033427
4.5,1,14646.816131551785
5.5,1,14524.697864564865
6.5,1,14452.998195612901
7.5,1,14914.12712516619
8.5,1,15538.709454227905
9.5,1,15793.098168882958
10.5,1,15985.366814600795
11.5,1,16079.912221931083
12.5,1,15737.757762966257
13.5,1,14887.210150068364
14.5,1,14169.694680966324
15.5,1,13923.6383890788
16.5,1,13832.58894992673
17.5,1,13777.737299218366
18.5,1,13952.76101183788
19.5,1,13947.826355713703
20.5,1,13849.31830539596
21.5,1,13991.677532790365
22.5,1,14630.433609740345
23.5,1,15339.028185181824
24.5,1,16118.020297281231
25.5,1,16387.847010843903
26.5,1,16304.57518817615
27.5,1,16196.817941286334
28.5,1,16481.325691157126
29.5,1,16737.657123552548
30.5,1,16759.819548002444
31.5,1,16532.63960455994
32.5,1,16224.299723098455
33.5,1,16145.149631552775
34.5,1,15962.15202878099
35.5,1,15864.997439059558
36.5,1,15870.460983067067
37.5,1,15598.428219740728
38.5,1,15163.965794847432
39.5,1,14423.572712290053
40.5,1,13698.569845093441
41.5,1,13370.611794732771
42.5,1,12846.227252313087
43.5,1,11981.1305625884
44.5,1,10777.62183838994
45.5,1,9849.153246942304
46.5,1,9407.863330400356
47.5,1,9424.857954421968
48.5,1,9860.319597455897
49.5,1,10274.792168131788
50.5,1,10659.733597525694
51.5,1,11118.643592114837
52.5,1,11705.350358664637
53.5,1,12120.372677693942
54.5,1,12274.115668400485
55.5,1,12193.578376737765
56.5,1,12226.25818686274
57.5,1,12378.53794843184
58.5,1,12400.6882979635
59.5,1,12476.744234885226
60.5,1,12650.884323156724
61.5,1,12403.762465478654
62.5,1,12037.141670005227
63.5,1,12157.227695965852
64.5,1,12515.04934943743
65.5,1,12958.974910314606
66.5,1,13361.074608460152
67.5,1,13536.26993204171
68.5,1,13116.625984121427
69.5,1,12563.714251456957
70.5,1,12125.509772061929
71.5,1,12034.818180720402
72.5,1,11856.965728064682
73.5,1,11883.730262693229
74.5,1,12094.351715420105
75.5,1,12136.083869786518
76.5,1,11980.161986540843
77.5,1,12159.526536708869
78.5,1,12813.684005882762
79.5,1,13365.07961821508
80.5,1,13361.026379556644
81.5,1,12916.538689071784
82.5,1,12268.822971716596
83.5,1,11716.502331000398
84.5,1,11479.057346089921
85.5,1,11600.96536795699
86.5,1,11706.653192687634
87.5,1,11693.088857121344
88.5,1,11598.752108618368
89.5,1,11418.513618645104
90.5,1,11137.500122079944
91.5,1,11203.600106276284
92.5,1,11449.398626696895
93.5,1,11321.740703130798
94.5,1,10869.969598364833
95.5,1,10560.329035256576
96.5,1,10900.863028017851
97.5,1,11326.18489905648
98.5,1,11463.575666967783
99.5,1,11553.990085024532
100.5,1,11563.529499491113
101.5,1,11512.023801840645
102.5,1,11538.3008404238
103.5,1,11536.909757515357
104.5,1,11392.063788614154
105.5,1,11365.896815114067
106.5,1,11565.992238632478
107.5,1,11700.862431922955
108.5,1,11701.100266710002
109.5,1,11661.587410864622
110.5,1,11538.678310557973
111.5,1,11340.366958065077
112.5,1,11343.783219360468
113.5,1,11630.587496581793
114.5,1,11699.81003763014
115.5,1,11700.872729567975
116.5,1,11700.932861569401
117.5,1,11565.781864406279
118.5,1,11215.436740983165
119.5,1,10708.24696732667
120.5,1,10382.502064975268
121.5,1,10552.526245207482
122.5,1,11244.990056911734
123.5,1,11669.069722623137
124.5,1,11598.012659885448
125.5,1,11463.663469053585
126.5,1,11552.633909956263
127.5,1,11784.368889121537
128.5,1,11937.749369978003
129.5,1,11889.870954183401
130.5,1,11792.372011472364
131.5,1,11782.202083163304
132.5,1,11638.403325406307
133.5,1,11696.391016385493
134.5,1,12665.44886110298
135.5,1,13628.013447979713
136.5,1,14231.984793879577
137.5,1,14270.919495570073
138.5,1,13280.123020096273
139.5,1,12152.106469479015
140.5,1,11625.600849021723
141.5,1,11710.815851748735
142.5,1,11892.012437244504
143.5,1,11892.966560940995
144.5,1,11889.650511570513
145.5,1,11855.640938622015
146.5,1,11661.685803753666
147.5,1,11649.977804511973
148.5,1,12081.777997186948
149.5,1,12485.355681742121
150.5,1,12529.582801211258
151.5,1,12291.463094346529
152.5,1,11978.410560516766
153.5,1,11749.771435484452
154.5,1,11817.850184926654
155.5,1,12171.881688506543
