x,variable,value
0.5,1,10190.928589943012
1.5,1,10170.49296965752
2.5,1,10333.259675675055
3.5,1,10584.211858062205
4.5,1,10831.316703188499
5.5,1,10927.879904807629
6.5,1,10880.686589399596
7.5,1,10846.570459064065
8.5,1,10914.025498777632
9.5,1,11156.357404733017
10.5,1,11222.607860887574
11.5,1,11136.37480970196
12.5,1,11084.446507516983
13.5,1,10976.870659378055
14.5,1,10839.795673968752
15.5,1,10700.290305459059
16.5,1,10662.896219144626
17.5,1,10590.376948959234
18.5,1,10552.560746394358
19.5,1,10513.942854541974
20.5,1,10440.301324398177
21.5,1,10480.70738654269
22.5,1,10529.862887421708
23.5,1,10625.884380941945
24.5,1,10745.067307308655
25.5,1,10930.490111305728
26.5,1,11176.742861931298
27.5,1,11423.998917076042
28.5,1,11703.054304944957
29.5,1,11888.77276826104
30.5,1,11909.177620549355
31.5,1,11738.976076823566
32.5,1,11424.844642480435
33.5,1,11345.608075124686
34.5,1,11201.454774854525
35.5,1,11064.102301859051
36.5,1,10956.198165125974
37.5,1,10820.894786566547
38.5,1,10512.401548896734
39.5,1,10241.209044167555
40.5,1,9888.75106270098
41.5,1,9629.446331410008
42.5,1,9264.387490485926
43.5,1,8877.240076337137
44.5,1,8331.94012649634
45.5,1,7845.199896663454
46.5,1,7636.378665864835
47.5,1,7496.103406877647
48.5,1,7445.750383825178
49.5,1,7570.590914964728
50.5,1,7786.617326992814
51.5,1,7930.63006550231
52.5,1,8225.91904056598
53.5,1,8522.80449913677
54.5,1,8656.677847656028
55.5,1,8690.858611936443
56.5,1,8761.20545899107
57.5,1,8874.103891342915
58.5,1,8944.185491743197
59.5,1,9001.53589281886
60.5,1,9111.676697750601
61.5,1,9261.085354260716
62.5,1,9355.978469931957
63.5,1,9353.338899479913
64.5,1,9538.589358520783
65.5,1,9748.259822245464
66.5,1,9927.115313735196
67.5,1,10033.328756334917
68.5,1,10148.961526140181
69.5,1,10126.624059641079
70.5,1,10059.003821685004
71.5,1,10045.733406126716
72.5,1,9990.621895748805
73.5,1,9858.537434049278
74.5,1,9897.59394724649
75.5,1,9899.201229989216
76.5,1,9722.989475507373
77.5,1,9600.330450676354
78.5,1,9608.339837532507
79.5,1,9570.588944102585
80.5,1,9659.894572412042
81.5,1,9720.439898418812
82.5,1,9799.644297470017
83.5,1,9936.564721216197
84.5,1,9970.119860396304
85.5,1,10073.372877354945
86.5,1,10084.067863532635
87.5,1,10007.666843891246
88.5,1,10002.482561678115
89.5,1,10028.265165925151
90.5,1,9958.33064738728
91.5,1,9976.458502703435
92.5,1,10194.610230428902
93.5,1,10258.228252674906
94.5,1,9866.786358936692
95.5,1,9578.36163636617
96.5,1,9593.352333376895
97.5,1,9701.149909738202
98.5,1,9803.90039279516
99.5,1,9998.169047855801
100.5,1,10249.884061757459
101.5,1,10492.521083846943
102.5,1,10663.15985954912
103.5,1,10624.495461540359
104.5,1,10388.242481531364
105.5,1,10080.14804679295
106.5,1,10082.934514913362
107.5,1,10047.639663047521
108.5,1,10002.977307392577
109.5,1,10067.828299995183
110.5,1,10250.746066504484
111.5,1,10418.501414985532
112.5,1,10520.926573770901
113.5,1,10591.306654498181
114.5,1,10488.933368144533
115.5,1,10340.737840473055
116.5,1,10360.235433752237
117.5,1,10394.153065853528
118.5,1,10451.762783317414
119.5,1,10346.848368875244
120.5,1,10259.879564485813
121.5,1,10459.242012800785
122.5,1,10591.907062745373
123.5,1,10519.66013823511
124.5,1,10412.579696368095
125.5,1,10439.144042931797
126.5,1,10545.162334547147
127.5,1,10449.490367882674
128.5,1,10104.212527421081
129.5,1,9956.552745253184
130.5,1,10092.734227720624
131.5,1,10299.272618061874
132.5,1,10298.362837580375
133.5,1,10470.894378692214
134.5,1,10942.874833784796
135.5,1,11573.356395792736
136.5,1,12087.255360895431
137.5,1,12542.263794087106
138.5,1,13066.129888864742
139.5,1,13461.12340346537
140.5,1,13636.490612371897
141.5,1,13809.80762209385
142.5,1,13769.982354635238
143.5,1,13799.053910424906
144.5,1,13977.791990129535
145.5,1,13909.643209026557
146.5,1,12938.278437214434
147.5,1,12016.221228303852
148.5,1,12106.509091649257
149.5,1,12641.854810528745
150.5,1,12860.776658237666
151.5,1,12408.29981876596
