x,variable,value
0.5,1,7057.127769695592
1.5,1,7238.754570253371
2.5,1,7485.338496278815
3.5,1,7632.886593666589
4.5,1,7625.268486439862
5.5,1,7525.468932046805
6.5,1,7425.627393483297
7.5,1,7459.169220184192
8.5,1,7656.800306136913
9.5,1,7754.275694631272
10.5,1,7817.990508003191
11.5,1,7810.658482943654
12.5,1,7663.55583944803
13.5,1,7562.107599680789
14.5,1,7506.712825719604
15.5,1,7567.288322642781
16.5,1,7567.837704986429
17.5,1,7508.769170792145
18.5,1,7494.065101138142
19.5,1,7432.3809181647575
20.5,1,7471.897476804592
21.5,1,7695.072847209082
22.5,1,7862.955429126106
23.5,1,7898.120243253589
24.5,1,7935.442334843152
25.5,1,7995.0139327670195
26.5,1,8093.026256213773
27.5,1,8059.122101789204
28.5,1,7882.714728909277
29.5,1,7796.953173941858
30.5,1,7793.910964676877
31.5,1,7799.774239898431
32.5,1,7748.21609432935
33.5,1,7699.436414269005
34.5,1,7627.3426632041765
35.5,1,7669.988164751727
36.5,1,7708.728053127198
37.5,1,7707.4977520584835
38.5,1,7707.148458916526
39.5,1,7692.668845255585
40.5,1,7627.888751934063
41.5,1,7558.374597369515
42.5,1,7438.466912796217
43.5,1,7262.512423478362
44.5,1,7046.505054885479
45.5,1,6854.866615740356
46.5,1,6836.868215406193
47.5,1,6917.027184000969
48.5,1,6852.943153825382
49.5,1,6637.804057630938
50.5,1,6624.708002413412
51.5,1,6773.299288628504
52.5,1,6773.817566447621
53.5,1,6816.402184205695
54.5,1,6965.341042406407
55.5,1,6977.693978205777
56.5,1,6958.4943028849675
57.5,1,6998.308841424959
58.5,1,7054.757773154647
59.5,1,7061.778982994023
60.5,1,6995.9450320495525
61.5,1,6910.291267657711
62.5,1,6859.188117185514
63.5,1,6900.207537724671
64.5,1,7009.669285406735
65.5,1,7105.355158068469
66.5,1,7141.342618584842
67.5,1,7101.375991559204
68.5,1,7004.55717612212
69.5,1,6904.660883820511
70.5,1,6805.477167573545
71.5,1,6809.459985289476
72.5,1,6832.508157810465
73.5,1,6912.101172665801
74.5,1,6913.394885072586
75.5,1,6789.212653626424
76.5,1,6693.291445327932
77.5,1,6673.1079916875005
78.5,1,6734.916447572737
79.5,1,6639.942252406851
80.5,1,6536.178572322447
81.5,1,6450.608516359981
82.5,1,6284.795288840853
83.5,1,6018.523943640511
84.5,1,5937.978477149965
