x,variable,value
0.5,1,24549.562832320244
1.5,1,24523.135163890467
2.5,1,24561.137170113834
3.5,1,24639.91682920186
4.5,1,24857.37147263931
5.5,1,25018.68488778756
6.5,1,24982.157832668607
7.5,1,25015.84153121903
8.5,1,25047.174058886365
9.5,1,25130.66632570011
10.5,1,25132.624016354555
11.5,1,25097.36387211211
12.5,1,25028.796016921515
13.5,1,24885.323793304862
14.5,1,24789.989242685664
15.5,1,24651.86601242267
16.5,1,24578.49223474798
17.5,1,24474.386527090013
18.5,1,24432.33264172816
19.5,1,24436.012634140625
20.5,1,24392.6234151277
21.5,1,24418.008357100607
22.5,1,24295.11775358559
23.5,1,24206.139101922414
24.5,1,24249.986767777085
25.5,1,24174.875879066247
26.5,1,24247.722829271985
27.5,1,24422.615460303034
28.5,1,24502.20179498472
29.5,1,24428.97985772604
30.5,1,24344.34439136383
31.5,1,24187.205830250386
32.5,1,24018.47664225028
33.5,1,23968.244247407954
34.5,1,24107.635652339122
35.5,1,24211.578167727548
36.5,1,24215.8969640237
37.5,1,24090.27811036254
38.5,1,23880.38600456591
39.5,1,23787.46483176014
40.5,1,23767.293308138127
41.5,1,23756.215547855863
42.5,1,23601.549261947417
43.5,1,23464.25117138023
44.5,1,23254.38693373014
45.5,1,22897.767458815422
46.5,1,22680.637601516137
47.5,1,22622.04992884276
48.5,1,22727.909352645227
49.5,1,22856.9898102451
50.5,1,22849.165890624903
51.5,1,22972.48948518383
52.5,1,23073.933828064593
53.5,1,23112.450814013253
54.5,1,23258.68484320206
55.5,1,23402.477826343147
56.5,1,23476.690761409853
57.5,1,23490.48492748866
58.5,1,23410.59044954711
59.5,1,23333.796633590497
60.5,1,23334.286074485546
61.5,1,23315.287219696893
62.5,1,23448.3099363416
63.5,1,23436.018813541934
64.5,1,23259.048197233307
65.5,1,23248.59398446681
66.5,1,23330.757522299264
67.5,1,23353.994496518924
68.5,1,23440.583731347582
69.5,1,23479.909542724206
70.5,1,23401.543195831113
71.5,1,23364.61078152769
72.5,1,23325.601461218233
73.5,1,23295.145672505863
74.5,1,23328.95183465283
75.5,1,23507.805279667853
76.5,1,23550.006765752718
77.5,1,23636.41390953262
78.5,1,23743.050383203947
79.5,1,23733.235428104246
80.5,1,23658.905935065086
81.5,1,23585.909104183535
82.5,1,23512.810952786127
83.5,1,23478.52520355431
84.5,1,23444.597855462107
85.5,1,23376.689936900777
86.5,1,23332.376293890775
87.5,1,23330.160253995087
