x,variable,value
0.5,1,9608.558839084562
1.5,1,9813.526027343132
2.5,1,10271.680763458773
3.5,1,10503.67584646645
4.5,1,10698.577492020613
5.5,1,10785.823285414313
6.5,1,10782.886387146718
7.5,1,10841.5709326079
8.5,1,10966.932054911364
9.5,1,10956.816049911291
10.5,1,10956.556209425806
11.5,1,10921.753144259592
12.5,1,10759.341863753443
13.5,1,10536.038246787884
14.5,1,10389.615391474417
15.5,1,10449.616110676732
16.5,1,10665.655620154259
17.5,1,10753.13797335361
18.5,1,10684.848750376023
19.5,1,10653.43016797224
20.5,1,10618.941216938738
21.5,1,10549.638634970734
22.5,1,10600.167072125781
23.5,1,11245.785358162006
24.5,1,11767.550036173609
25.5,1,12009.84435224133
26.5,1,11988.505294480452
27.5,1,11899.22822238364
28.5,1,11905.218023012658
29.5,1,11836.173587047138
30.5,1,11766.668349643856
31.5,1,11641.848132718304
32.5,1,11341.954377420954
33.5,1,11259.279103262734
34.5,1,11365.796158509202
35.5,1,11302.92251178426
36.5,1,10987.959412674838
37.5,1,10577.443187350042
38.5,1,9988.029531532186
39.5,1,9457.921004424446
40.5,1,9098.793674890976
41.5,1,8837.752208345797
42.5,1,8399.633627318537
43.5,1,8024.447092800432
44.5,1,7432.497851500137
45.5,1,7306.758961847079
46.5,1,7298.962259931435
47.5,1,7135.110350061656
48.5,1,7106.664798090504
49.5,1,7339.371281139063
50.5,1,7599.545652376167
51.5,1,7870.818632890149
52.5,1,8087.559089674408
53.5,1,8274.363823952466
54.5,1,8503.086452825497
55.5,1,8715.753810765103
56.5,1,8876.79206532624
57.5,1,8852.91275429066
58.5,1,8688.209596858163
59.5,1,8490.605509506544
60.5,1,8394.299210193454
61.5,1,8353.215612228423
62.5,1,8392.572343875156
63.5,1,8640.834168835892
64.5,1,9042.128372098781
65.5,1,9467.232058652056
66.5,1,9633.503521077655
67.5,1,9563.615433927884
68.5,1,9333.823868913163
69.5,1,9261.788716607074
70.5,1,9395.101787135824
71.5,1,9347.225578699854
72.5,1,9226.70225610106
73.5,1,9274.099729054911
74.5,1,9364.844679495336
75.5,1,9329.996522099458
76.5,1,9335.310180320132
77.5,1,9436.991950693082
78.5,1,9599.572558675269
79.5,1,9798.422831134147
80.5,1,9937.96969442314
81.5,1,9896.98426121996
82.5,1,9836.525146360489
83.5,1,9843.918578087292
84.5,1,9787.969967511843
85.5,1,9703.147490728084
86.5,1,9672.06647316468
87.5,1,9704.885030676569
88.5,1,9768.864046561386
89.5,1,9805.428088680215
90.5,1,9772.614750536753
91.5,1,9827.032145945956
92.5,1,9785.93179176653
93.5,1,9469.899052631008
94.5,1,9185.462101279903
95.5,1,9242.53963228121
96.5,1,9608.251235104899
97.5,1,9704.597610144276
98.5,1,9801.341033334298
99.5,1,9980.947266029361
100.5,1,10258.044005057025
101.5,1,10247.037226604127
102.5,1,10087.109316882048
103.5,1,9932.555578135385
104.5,1,9875.629326003409
105.5,1,9943.889304023833
106.5,1,10076.499362955201
107.5,1,10211.22826521688
108.5,1,10247.8297524589
109.5,1,10222.715129099475
110.5,1,10172.834289668375
111.5,1,10130.955547805746
112.5,1,10042.905274528326
113.5,1,10008.429056498664
114.5,1,10046.947894169012
115.5,1,10147.558287275178
116.5,1,10311.518799571839
117.5,1,10345.454924198446
118.5,1,10171.496554657035
119.5,1,9855.470840796386
120.5,1,9672.853965280852
121.5,1,9701.542227145555
122.5,1,9945.778705753855
123.5,1,10264.433589640625
124.5,1,10380.371372228521
125.5,1,10179.01444147498
126.5,1,10143.301741711517
127.5,1,10206.80621862836
128.5,1,10325.638324644995
129.5,1,10348.116831512622
130.5,1,10332.770715473962
131.5,1,10360.242908031796
132.5,1,10506.110428969308
133.5,1,10974.397019174556
134.5,1,11643.298546688928
135.5,1,12396.0606388866
136.5,1,12712.278850828467
137.5,1,12628.360972140837
138.5,1,12487.875857072097
139.5,1,12418.309132842318
140.5,1,12160.811248953536
141.5,1,11742.329692896223
142.5,1,11594.850593899024
143.5,1,11811.188888811714
144.5,1,12306.420835470331
145.5,1,12220.94428202561
146.5,1,11729.660844885098
147.5,1,11598.36996851603
148.5,1,11547.704789190919
149.5,1,11204.40011127829
150.5,1,10721.438606384394
151.5,1,10543.899578171686
152.5,1,10443.587671821295
153.5,1,10448.787451193342
154.5,1,10516.99750959146
155.5,1,10456.997352855771
156.5,1,10346.334779968975
157.5,1,10346.322825754856
158.5,1,10314.13441717399
159.5,1,10256.330119403654
160.5,1,10105.924213797132
161.5,1,10087.618150941034
162.5,1,10250.796963217585
163.5,1,10279.853476076874
164.5,1,10344.216448804813
165.5,1,10540.394064470089
166.5,1,10735.079775685146
167.5,1,10801.843670693679
168.5,1,10947.992865259563
169.5,1,11544.2428908612
170.5,1,11829.362362219672
171.5,1,11621.534449428205
172.5,1,11393.997767466464
173.5,1,11388.231304110957
174.5,1,11699.127133501692
175.5,1,12320.929768426195
176.5,1,13036.363110017726
177.5,1,13585.380102717962
178.5,1,13764.414080505872
179.5,1,13587.939554840868
180.5,1,12988.815061166875
181.5,1,12365.292820243343
182.5,1,12340.700263256815
183.5,1,12802.833382552297
184.5,1,13276.480504238798
185.5,1,13591.192456464603
186.5,1,13050.368270746043
187.5,1,12641.572944711863
188.5,1,12540.140400424354
189.5,1,12973.421399954059
190.5,1,13609.327520010604
191.5,1,13590.940159032703
192.5,1,13360.073633047958
193.5,1,13448.734173816669
194.5,1,13572.443338415587
195.5,1,13746.142832952604
196.5,1,14059.813503086505
197.5,1,14346.315442879033
198.5,1,14704.823903152728
199.5,1,14995.238376150031
200.5,1,15149.580614816814
201.5,1,15182.299232426183
202.5,1,14989.19497684177
203.5,1,14908.690817601573
204.5,1,14972.116389640321
205.5,1,15055.809012501912
206.5,1,15211.91532472202
207.5,1,15239.877243134768
208.5,1,15089.402099458037
