x,variable,value
0.5,1,4794.364228177236
1.5,1,4838.281798977763
2.5,1,4898.857300064749
3.5,1,4902.548325797704
4.5,1,4898.333965920828
5.5,1,4914.81214284295
6.5,1,4878.070667290052
7.5,1,4984.074843338729
8.5,1,5115.874049887698
9.5,1,5096.008402490543
10.5,1,4977.972154655721
11.5,1,4894.739128491314
12.5,1,4809.480423125952
13.5,1,4811.233960370694
14.5,1,4919.7775796250835
15.5,1,4948.3880841994915
16.5,1,4905.47188112123
17.5,1,4847.11194693529
18.5,1,4898.0616808006935
19.5,1,5065.821693107472
20.5,1,5132.68374405253
21.5,1,5200.36539972694
22.5,1,5291.549325772977
23.5,1,5343.1246132465385
24.5,1,5295.873900040827
25.5,1,5184.767957553832
26.5,1,5117.047669803206
27.5,1,5142.964577445322
28.5,1,5151.953692095208
29.5,1,5197.771595031929
30.5,1,5219.103884195071
31.5,1,5180.5241858340005
32.5,1,5163.116670973402
33.5,1,5173.722197297272
34.5,1,5152.423149001575
35.5,1,5152.710810809158
36.5,1,5130.70966232698
37.5,1,5127.409020480554
38.5,1,5067.472873722904
39.5,1,4961.427087683057
40.5,1,4757.371277950843
41.5,1,4606.611365486378
42.5,1,4576.477116991725
43.5,1,4612.961087528283
44.5,1,4564.329221051347
45.5,1,4418.004516397402
46.5,1,4383.126682861001
47.5,1,4420.2487703632205
48.5,1,4472.383454037821
49.5,1,4577.9340920482355
50.5,1,4567.758942898187
51.5,1,4397.5816988021625
52.5,1,4407.406402482412
53.5,1,4576.005451480029
54.5,1,4625.241502991798
55.5,1,4622.9822810628275
56.5,1,4648.348615530122
57.5,1,4763.662005541932
58.5,1,4763.333300840915
59.5,1,4651.579103635951
60.5,1,4527.923851711781
61.5,1,4517.170341972271
62.5,1,4596.068917138089
63.5,1,4675.727700752654
64.5,1,4701.966531293287
65.5,1,4772.168936314887
66.5,1,4977.81113688933
67.5,1,5189.657589799166
68.5,1,5275.925234917053
69.5,1,5214.691507734574
70.5,1,5059.697158724353
71.5,1,4873.18954015567
72.5,1,4723.761716033643
73.5,1,4703.659985181149
74.5,1,4768.96783339443
75.5,1,4703.385902309725
76.5,1,4611.944714694308
77.5,1,4718.472198204548
78.5,1,4887.479508989012
79.5,1,4936.529451478541
80.5,1,4940.644034785922
81.5,1,4863.8124202695
82.5,1,4764.67259164314
83.5,1,4696.360165795015
84.5,1,4638.271047097777
85.5,1,4611.858572977729
86.5,1,4629.809786067359
87.5,1,4726.666824862885
88.5,1,4812.3666748586065
89.5,1,4789.921985959187
90.5,1,4710.442900504808
91.5,1,4702.301307454916
92.5,1,4828.256836518276
93.5,1,4847.753088645863
94.5,1,4792.294995702478
95.5,1,4769.276151347091
96.5,1,4772.877867666424
97.5,1,4792.132599565385
98.5,1,4754.7897543820345
99.5,1,4734.529529278915
100.5,1,4913.323627974454
101.5,1,4906.921626838088
102.5,1,4610.599199917219
103.5,1,4568.039815744595
104.5,1,4573.5982468757375
105.5,1,4534.05963630227
106.5,1,4557.878658852695
107.5,1,4622.7878481880025
108.5,1,4609.06770640077
109.5,1,4588.054528783343
110.5,1,4600.206206533415
111.5,1,4638.566767896636
112.5,1,4667.643781846803
113.5,1,4670.622873443832
