x,variable,value
0.5,1,17354.935242936233
1.5,1,17798.091116229898
2.5,1,18453.753021092336
3.5,1,18645.563010886082
4.5,1,18639.834355091658
5.5,1,18444.563287321944
6.5,1,18075.53116434414
7.5,1,17908.055014344773
8.5,1,18096.812767342235
9.5,1,18735.17044028746
10.5,1,18975.164824281102
11.5,1,19184.028551926527
12.5,1,19170.836622170893
13.5,1,18963.27761100614
14.5,1,18804.523901985867
15.5,1,18651.074818964895
16.5,1,18600.8090681028
17.5,1,18617.327235526187
18.5,1,18699.987586540352
19.5,1,18661.900727357155
20.5,1,18473.926862646127
21.5,1,18533.47434266603
22.5,1,18585.06840426276
23.5,1,18688.395542833925
24.5,1,18839.36971607587
25.5,1,19053.58544760375
26.5,1,19148.963179915638
27.5,1,19027.369311684244
28.5,1,18668.209196881413
29.5,1,18704.113252885378
30.5,1,18854.195503016486
31.5,1,18688.917243480573
32.5,1,18533.041135706622
33.5,1,18477.330437938923
34.5,1,18358.784521429596
35.5,1,17869.488735101593
36.5,1,17529.115576057222
37.5,1,17245.512315181393
38.5,1,16576.03827060415
39.5,1,15358.087835681186
40.5,1,14314.690373256812
41.5,1,13527.75906356886
42.5,1,13066.487323609688
43.5,1,12495.87651378406
44.5,1,11913.3442948489
45.5,1,11578.377537878725
46.5,1,11371.123286865806
47.5,1,11132.051600223404
48.5,1,11196.53773916864
49.5,1,11256.897133278395
50.5,1,11412.62702187214
51.5,1,11728.058865710087
52.5,1,12434.641785691692
53.5,1,13420.246133651926
54.5,1,13734.072040494459
55.5,1,13882.667810901617
56.5,1,14286.002495554005
57.5,1,14795.569816333938
58.5,1,15090.351378529358
59.5,1,15188.2098446533
60.5,1,15397.748108594196
61.5,1,15519.82381526196
62.5,1,15532.997606768453
63.5,1,15849.266472503612
64.5,1,16483.796286255787
65.5,1,17279.41537913767
66.5,1,18044.499627313602
67.5,1,18493.599955652036
68.5,1,18639.676154119228
69.5,1,18793.793002848695
70.5,1,18974.630241822106
71.5,1,18871.455916800303
72.5,1,18677.646087033045
73.5,1,18478.380019335316
74.5,1,18168.012076608422
75.5,1,18126.59666119934
76.5,1,18324.570431316166
77.5,1,18369.751381292965
78.5,1,18371.548274769582
79.5,1,18680.48973077377
80.5,1,19371.46767515965
81.5,1,19730.911354115447
82.5,1,19523.729892707626
83.5,1,19394.14907906482
84.5,1,19329.310157314056
85.5,1,19278.90504426603
86.5,1,19175.323987811254
87.5,1,18970.490644206748
88.5,1,18812.95643052522
89.5,1,18788.769067864057
90.5,1,18768.879340128136
91.5,1,18800.075430309065
92.5,1,18877.680781718256
93.5,1,18759.574604078753
94.5,1,18292.569434659395
95.5,1,18320.07757890869
96.5,1,18789.3590237707
97.5,1,19011.98332438264
98.5,1,19190.373821517336
99.5,1,19556.560526538426
100.5,1,19738.81137129143
101.5,1,19919.24102605978
102.5,1,19988.6662592365
103.5,1,19754.092555821342
104.5,1,19551.22089870588
105.5,1,19554.40327073471
106.5,1,19758.192369884608
107.5,1,19823.445784859723
108.5,1,19767.82006946062
109.5,1,19739.761111628097
110.5,1,19680.383682982334
111.5,1,19701.66570595584
112.5,1,19673.25317346711
113.5,1,19713.511856891375
114.5,1,19717.373172221614
115.5,1,19822.6291127643
116.5,1,19831.411271685414
117.5,1,19556.32724177339
118.5,1,19128.951588136235
119.5,1,18871.506383225413
120.5,1,18343.11692658158
121.5,1,18383.527532618948
122.5,1,19297.106241054837
123.5,1,19934.020729889526
124.5,1,19935.044153352097
125.5,1,19818.794458680924
126.5,1,19912.81249108905
127.5,1,20072.097030122906
128.5,1,20250.897037968247
129.5,1,20310.935190381093
130.5,1,20146.856813959068
131.5,1,20215.230091048103
132.5,1,20699.678286265793
133.5,1,21431.590609079463
134.5,1,22178.472454665796
135.5,1,22675.586032804455
136.5,1,23360.477139314047
137.5,1,24253.362723089045
138.5,1,24619.003259826317
139.5,1,24273.696927101086
140.5,1,23637.89224617431
141.5,1,23218.387955468923
142.5,1,23167.83094327995
143.5,1,22959.484433989634
144.5,1,22934.375319037976
145.5,1,23355.039034968584
146.5,1,23406.70650710199
147.5,1,23319.400282405997
