x,variable,value
0.5,1,17842.843256854903
1.5,1,18028.176741173
2.5,1,18146.725465764837
3.5,1,18065.762546860104
4.5,1,18013.653393247758
5.5,1,17941.89703999237
6.5,1,17935.742406451864
7.5,1,18048.03759253792
8.5,1,18208.0935682233
9.5,1,18323.74949430315
10.5,1,18274.982444200275
11.5,1,17897.23793708546
12.5,1,17397.824201413776
13.5,1,17123.15015309809
14.5,1,17056.711898710266
15.5,1,17141.828395612774
16.5,1,17278.73496869111
17.5,1,17580.97672825896
18.5,1,17764.76586554837
19.5,1,17843.494037396096
20.5,1,17979.22735960827
21.5,1,18178.872656405187
22.5,1,18400.79431668295
23.5,1,18450.99631102363
24.5,1,18258.214868373496
25.5,1,17956.361293600978
26.5,1,17740.073074250486
27.5,1,17832.51386436526
28.5,1,17905.0457860265
29.5,1,17651.187914378686
30.5,1,17392.851198628985
31.5,1,17371.685558616595
32.5,1,17439.54932817259
33.5,1,17506.91905847077
34.5,1,17430.932851798414
35.5,1,17160.230413533485
36.5,1,16922.286278589185
37.5,1,16601.62160341166
38.5,1,16255.724032243697
39.5,1,16242.087804937359
40.5,1,16224.153432615183
41.5,1,15822.040671008923
42.5,1,15149.95563713467
43.5,1,14563.555785174496
44.5,1,14015.19374901415
45.5,1,13444.615894235234
46.5,1,13195.082040334317
47.5,1,13154.503798395952
48.5,1,13121.845407680941
49.5,1,13288.850549722158
50.5,1,13510.037831678446
51.5,1,13874.272619620411
52.5,1,14371.236953747024
53.5,1,14693.883985243758
54.5,1,14958.242982387772
55.5,1,14938.24463844904
56.5,1,14815.632607970474
57.5,1,14951.809067934073
58.5,1,15240.719402143
59.5,1,15450.397858952058
60.5,1,15218.205326443744
61.5,1,15145.891927386147
62.5,1,15340.559752636866
63.5,1,15714.933296336369
64.5,1,16063.828769124506
65.5,1,16356.083218869928
66.5,1,16310.264258017798
67.5,1,15801.447491546545
68.5,1,15333.180584666146
69.5,1,14799.85989223926
70.5,1,14366.59794169139
71.5,1,13829.841048672964
72.5,1,13707.029688367767
73.5,1,14219.843339649402
74.5,1,14904.121721483394
75.5,1,15336.320335031329
76.5,1,15520.708280810919
77.5,1,15730.995330004063
78.5,1,15999.719913528155
79.5,1,16207.052425814729
80.5,1,16123.246286799404
81.5,1,16095.861764660709
82.5,1,15822.132766090166
83.5,1,15354.514710066263
84.5,1,15115.170044806413
85.5,1,15107.916761510369
86.5,1,15178.055328072567
87.5,1,15367.873008669227
88.5,1,15611.299165971135
89.5,1,15679.244405205976
90.5,1,15812.064823512661
91.5,1,15902.73173515492
92.5,1,16300.724250582673
93.5,1,16544.799824122674
94.5,1,16655.835407618582
95.5,1,16939.288910615494
96.5,1,17125.029185398325
97.5,1,17059.975785487888
98.5,1,16648.624944955398
99.5,1,16355.945220660007
100.5,1,16309.790669710914
101.5,1,16225.011536157916
102.5,1,16294.560330988565
103.5,1,16527.227275883633
104.5,1,16469.21341834413
105.5,1,16201.970234511322
106.5,1,15885.605461784078
107.5,1,15820.883822179803
108.5,1,15840.710883473277
109.5,1,16046.444333385845
110.5,1,16080.843070776884
111.5,1,16084.736890589196
112.5,1,16245.005505818892
113.5,1,16324.937701771347
114.5,1,16355.46548895632
115.5,1,16211.873030491808
116.5,1,16089.00938057452
117.5,1,15982.346670834097
118.5,1,15743.150133276951
119.5,1,15471.55475921565
120.5,1,15486.414255362863
121.5,1,15743.346801215492
122.5,1,15922.394924736382
123.5,1,16111.148916899525
124.5,1,16225.430855005185
125.5,1,16192.177545303633
126.5,1,16191.680027989712
127.5,1,16173.58186981156
128.5,1,16092.591898846798
129.5,1,16079.088769014867
130.5,1,15996.894438413328
131.5,1,15745.7009302895
132.5,1,15641.642634376636
133.5,1,15875.169441314683
134.5,1,16266.505126445487
135.5,1,16390.281145068988
136.5,1,16231.858882378545
137.5,1,16120.70921048267
138.5,1,16065.587772990491
139.5,1,15950.400733902101
140.5,1,15951.474853780976
141.5,1,16021.29751794753
142.5,1,15971.090843817046
143.5,1,15955.27790467626
144.5,1,15912.724446743832
145.5,1,15724.415655954706
146.5,1,15541.894144568052
147.5,1,15681.31048345341
148.5,1,15707.29293412786
149.5,1,15742.603571696174
150.5,1,15903.475044097071
151.5,1,15860.433943269658
152.5,1,15787.514549310614
153.5,1,15876.243665218071
154.5,1,15995.470486841772
155.5,1,16094.296180442898
156.5,1,16019.65651256174
157.5,1,15951.67760548174
158.5,1,16023.904553429227
159.5,1,16000.056044052175
160.5,1,15815.54273277774
161.5,1,15780.143817343365
162.5,1,15820.28567798564
163.5,1,15663.491172534092
164.5,1,15416.46071306309
165.5,1,15465.011542546212
166.5,1,15516.46537295902
167.5,1,15484.612820519185
168.5,1,15577.817880420725
169.5,1,15811.696257121233
170.5,1,16048.674493869903
171.5,1,16256.666178526353
172.5,1,16571.294230471187
173.5,1,16936.688098713865
174.5,1,17050.719707184406
175.5,1,17055.327571261238
176.5,1,16964.95651482471
177.5,1,17000.45786523911
178.5,1,16909.667537773566
179.5,1,16932.478295265562
180.5,1,16899.643795369087
181.5,1,16761.87153186425
182.5,1,16985.044686699403
183.5,1,17101.609318256258
184.5,1,17031.51081900869
185.5,1,17033.90425807354
186.5,1,16989.65916753628
187.5,1,16806.55608337656
188.5,1,16563.084273106786
189.5,1,16491.551732573982
190.5,1,16630.56531181306
191.5,1,16448.193743079297
192.5,1,16200.800781399186
193.5,1,16119.486343976929
194.5,1,16309.07920177535
195.5,1,16399.19581456934
196.5,1,16359.62121604135
197.5,1,16212.455039314538
198.5,1,16128.402091454736
199.5,1,16432.58303633867
200.5,1,16703.957349071276
201.5,1,17183.011905121
202.5,1,17441.519485398116
203.5,1,17345.444461026946
204.5,1,16865.372096097395
205.5,1,16777.744751224465
206.5,1,16962.38584074015
207.5,1,17040.662643220803
208.5,1,17030.276558332287
209.5,1,17182.46637761238
210.5,1,17357.070731721626
211.5,1,17905.31797187516
212.5,1,18327.4536925959
213.5,1,18465.92364948996
214.5,1,18792.9817435469
215.5,1,19098.44158407508
216.5,1,18964.517627545305
217.5,1,18282.969398886962
218.5,1,17630.466999528082
219.5,1,17472.36756163393
220.5,1,17611.376198280363
221.5,1,17814.026712958967
222.5,1,17698.402536495083
223.5,1,17400.902072833804
224.5,1,17148.669787744795
225.5,1,17034.646874976956
226.5,1,16915.715403723003
227.5,1,16965.58636190566
228.5,1,16930.487887964795
229.5,1,16932.95999794065
230.5,1,16875.372575904872
231.5,1,16766.938336570685
232.5,1,16866.189130750256
233.5,1,16869.439408024293
234.5,1,16779.775141797898
235.5,1,16540.346853374667
236.5,1,16458.115356780163
237.5,1,16392.006313435155
238.5,1,16584.14028376879
239.5,1,16902.45128230908
240.5,1,16787.382206283168
241.5,1,16402.73089493747
242.5,1,16049.677671077823
243.5,1,15908.0806646898
244.5,1,15820.719812188718
245.5,1,16009.632492964894
246.5,1,16223.726887627443
247.5,1,16460.930557546715
248.5,1,16499.798864652643
249.5,1,16218.524437346887
250.5,1,16222.532366536825
251.5,1,16191.559212232083
252.5,1,16129.137086920855
253.5,1,16081.964064696598
254.5,1,16206.354387567906
255.5,1,16435.91512564276
256.5,1,16551.949179264855
257.5,1,16518.67443899194
258.5,1,16307.555504231932
259.5,1,16296.513433090462
260.5,1,16325.768458095468
261.5,1,16222.581619325309
262.5,1,16155.370827071969
263.5,1,16157.491988822283
264.5,1,16138.708243555895
265.5,1,16021.71044072526
266.5,1,15700.215396045074
267.5,1,15483.620620945196
268.5,1,15584.801840072541
269.5,1,15751.542555336157
270.5,1,15834.179512001212
271.5,1,15948.171831782294
272.5,1,15936.749784728665
273.5,1,15729.539855036515
274.5,1,15578.293012537386
275.5,1,15580.963574349693
276.5,1,15651.490312974307
277.5,1,15789.932679819838
278.5,1,15895.75308918041
279.5,1,15945.13688825279
280.5,1,15962.820262719542
281.5,1,16104.173174481839
282.5,1,16226.823209283273
283.5,1,16380.848342541158
284.5,1,16392.780347438103
285.5,1,16208.31677248871
286.5,1,16056.577237998594
287.5,1,15919.367385024763
288.5,1,15954.734463483768
289.5,1,16018.684878113463
290.5,1,16085.528802962403
291.5,1,16081.859405082392
292.5,1,15806.43476092811
293.5,1,15571.432540882126
294.5,1,15611.947377550634
295.5,1,15790.347778993653
296.5,1,15853.895142091156
297.5,1,16150.31949168316
298.5,1,16559.9927226943
299.5,1,16803.773844219366
300.5,1,16694.390400162814
301.5,1,16699.25828759797
302.5,1,16716.716299717304
303.5,1,16696.110404950246
304.5,1,16526.057332677294
305.5,1,16462.340492629166
306.5,1,16612.30170703388
307.5,1,16829.698797170655
308.5,1,17156.82702859353
309.5,1,17568.385253924676
310.5,1,17814.541481017313
311.5,1,18006.76757438504
312.5,1,18007.368049913868
313.5,1,17696.37635160507
314.5,1,17418.267150289492
315.5,1,17216.39732641551
316.5,1,17099.71989105586
317.5,1,16996.90427810551
318.5,1,17234.78652251764
319.5,1,17771.608766445344
320.5,1,18130.805221044506
321.5,1,18247.306970210942
322.5,1,18287.945771542327
323.5,1,18530.95370918223
324.5,1,18616.129416977954
325.5,1,18495.066002887204
326.5,1,18381.893742998793
327.5,1,18278.183392343137
328.5,1,18181.50708210039
329.5,1,18103.633511311065
330.5,1,18019.000090444842
331.5,1,17715.217525541764
332.5,1,17449.4708130255
333.5,1,17315.29760334531
334.5,1,17151.40554436765
335.5,1,16955.004797446036
336.5,1,17006.00854563292
337.5,1,17514.66949254644
338.5,1,18348.933376678684
339.5,1,18875.731047515197
340.5,1,19160.42662772011
341.5,1,19474.445565164136
342.5,1,19494.81178416894
343.5,1,19321.81319923802
344.5,1,19185.283850416487
345.5,1,19157.18133365018
346.5,1,19003.57952761867
347.5,1,18820.810859533765
348.5,1,18691.983541322457
349.5,1,18554.028778011463
350.5,1,18413.198417860367
351.5,1,18416.30347379305
352.5,1,18418.473241875214
353.5,1,18319.737192865843
354.5,1,18133.40018283542
355.5,1,18076.572036852216
356.5,1,18165.800206426004
357.5,1,18367.813896248324
358.5,1,18598.756261995764
359.5,1,18699.945498939607
360.5,1,18970.671372677305
361.5,1,19251.22322647115
362.5,1,19221.43031450367
363.5,1,19091.818875836216
364.5,1,19025.25950710152
0.5,2,22003.07107334415
1.5,2,22159.79062201145
2.5,2,22093.846027977695
3.5,2,22011.59659763851
4.5,2,21964.07790547337
5.5,2,21894.91387668876
6.5,2,21963.822095208594
7.5,2,22129.77582423974
8.5,2,22232.90553047548
9.5,2,22135.695838673546
10.5,2,21872.83532236211
11.5,2,21292.196371983642
12.5,2,20968.223925999748
13.5,2,20887.498855471487
14.5,2,20884.604571249278
15.5,2,21038.120273295986
16.5,2,21304.781524163354
17.5,2,21428.504876590774
18.5,2,21518.635958621053
19.5,2,21804.47723610338
20.5,2,22156.43291141047
21.5,2,22301.64501634024
22.5,2,22372.816038105608
23.5,2,22167.38025599026
24.5,2,21852.099473597442
25.5,2,21728.420837899892
26.5,2,21797.32546344377
27.5,2,21676.269016890783
28.5,2,21219.744857016318
29.5,2,20916.15155770304
30.5,2,20614.737553818668
31.5,2,20643.02625922806
32.5,2,20757.020019546515
33.5,2,20707.938498058724
34.5,2,20570.933279492627
35.5,2,20283.25935656146
36.5,2,19840.241910753255
37.5,2,19555.941632778962
38.5,2,19478.576910368974
39.5,2,19615.951651372674
40.5,2,19327.608493720807
41.5,2,18907.844634970872
42.5,2,18267.753782611537
43.5,2,17345.24357290548
44.5,2,16992.548946937834
45.5,2,16545.50835745825
46.5,2,16129.580203268
47.5,2,16027.546557854252
48.5,2,16143.428246275067
49.5,2,16474.299576014375
50.5,2,16825.525034307702
51.5,2,17241.031508827968
52.5,2,17631.922281245435
53.5,2,17833.979092076574
54.5,2,17887.008733006984
55.5,2,17932.165888951524
56.5,2,18224.776195448725
57.5,2,18402.330032598817
58.5,2,18342.94343767378
59.5,2,18202.617664070942
60.5,2,18244.128276811007
61.5,2,18454.690442522107
62.5,2,18963.878787625345
63.5,2,19396.993393360714
64.5,2,19698.795152457777
65.5,2,19674.137789184166
66.5,2,19293.3876351519
67.5,2,18879.205957301165
68.5,2,18322.74487386121
69.5,2,17808.15256314427
70.5,2,17327.236564984207
71.5,2,17119.847820627358
72.5,2,17488.335600338043
73.5,2,18018.587249164353
74.5,2,18625.616929058273
75.5,2,18909.59825584868
76.5,2,19000.82544603283
77.5,2,19261.937913049806
78.5,2,19409.368697847127
79.5,2,19410.95939557426
80.5,2,19257.67016593054
81.5,2,19033.706581502942
82.5,2,18767.973812007458
83.5,2,18500.265842651665
84.5,2,18258.626848715805
85.5,2,18303.997888476522
86.5,2,18489.71277174409
87.5,2,18772.366861067774
88.5,2,18822.029235995346
89.5,2,18967.004370870978
90.5,2,19226.668165159164
91.5,2,19670.78646079932
92.5,2,20092.715772590716
93.5,2,20343.141343112824
94.5,2,20399.7689091867
95.5,2,20517.104871919284
96.5,2,20474.778110139072
97.5,2,20238.18270111423
98.5,2,19977.13307103741
99.5,2,19849.876048749466
100.5,2,19853.112257902383
101.5,2,20014.789352029027
102.5,2,20049.204084893332
103.5,2,19868.987791482807
104.5,2,19514.660602275027
105.5,2,19245.634464424085
106.5,2,19044.49150644594
107.5,2,18972.976176338107
108.5,2,19098.95268899565
109.5,2,19336.211106537703
110.5,2,19532.507975278426
111.5,2,19585.80109567286
112.5,2,19552.406739155103
113.5,2,19506.601511709603
114.5,2,19360.89987165684
115.5,2,19274.11445217161
116.5,2,19159.88929903912
117.5,2,19005.434545114305
118.5,2,18771.332368279254
119.5,2,18705.80206969359
120.5,2,18874.126427121933
121.5,2,19139.289343665834
122.5,2,19244.877031745233
123.5,2,19341.906679773423
124.5,2,19467.23186042801
125.5,2,19420.80457108167
126.5,2,19227.73251602151
127.5,2,19139.483161472443
128.5,2,19175.334344276333
129.5,2,19155.007083111534
130.5,2,19039.689618789576
131.5,2,19072.779171379378
132.5,2,19417.496906441123
133.5,2,19677.724268927956
134.5,2,19847.053971558005
135.5,2,19728.7010024186
