x,variable,value
0.5,1,35667.980748391456
1.5,1,39717.86335148307
2.5,1,43870.71121021356
3.5,1,48542.05985284248
4.5,1,49262.671309002675
5.5,1,48714.11419401863
6.5,1,47375.56364026196
7.5,1,47507.60957946644
8.5,1,48624.89793920374
9.5,1,50125.15346454815
10.5,1,50280.00865595204
11.5,1,50299.23358727768
12.5,1,49814.16593597233
13.5,1,48272.95822327907
14.5,1,47422.23645651953
15.5,1,48252.20108642248
16.5,1,48983.0309537674
17.5,1,48272.241178793534
18.5,1,47750.56494535846
19.5,1,47502.5117422245
20.5,1,46239.93377461519
21.5,1,45889.04659904282
22.5,1,46645.962928673995
23.5,1,47614.89628479129
24.5,1,47551.81144159732
25.5,1,47095.60240912457
26.5,1,46131.22971734039
27.5,1,45492.603791405374
28.5,1,45920.48763253095
29.5,1,47255.98885889772
30.5,1,47600.861872913156
31.5,1,47012.38705138959
32.5,1,45834.40826316647
33.5,1,44582.00008807279
34.5,1,43464.97905620858
35.5,1,41678.01944349465
36.5,1,40211.64326841692
37.5,1,38257.91808446591
38.5,1,35545.119968858686
39.5,1,32986.333399353985
40.5,1,29650.978939086675
41.5,1,27976.552300288036
42.5,1,26091.620200843732
43.5,1,24163.601410898442
44.5,1,22397.46648460107
45.5,1,20720.401567725592
46.5,1,20324.340246146003
47.5,1,19920.548380174918
48.5,1,20198.41894565829
49.5,1,20997.544056231207
50.5,1,21824.71829085085
51.5,1,23185.987562582883
52.5,1,24147.485364938173
53.5,1,26410.110891502613
54.5,1,28798.59640023433
55.5,1,30761.973888681947
56.5,1,32684.645079315753
57.5,1,34857.57851446838
58.5,1,36743.05961746353
59.5,1,38372.59240672799
60.5,1,39426.64972450843
61.5,1,40093.422270270974
62.5,1,41321.26798340562
63.5,1,43175.486445725735
64.5,1,44216.779697045444
65.5,1,44834.63400769691
66.5,1,44942.271510899154
67.5,1,45083.29255667705
68.5,1,45095.254668348396
69.5,1,44146.73801033114
70.5,1,44639.67094597378
71.5,1,46301.59610512417
72.5,1,47892.5773467018
73.5,1,48507.782768635654
74.5,1,48671.72115470368
75.5,1,47930.54331564201
76.5,1,46325.0122540063
77.5,1,46629.83859839704
78.5,1,48217.946339013506
79.5,1,48985.76263202924
80.5,1,49154.65657136176
81.5,1,49174.30827930905
82.5,1,48877.605827087355
83.5,1,47700.43648262802
84.5,1,48021.41959071307
85.5,1,49709.92039693467
86.5,1,50441.373654992916
87.5,1,50700.70137241826
88.5,1,50581.04651036901
89.5,1,49639.314476387604
90.5,1,49189.168963654745
91.5,1,50056.71628661944
92.5,1,50852.863035194874
93.5,1,48741.53129497069
94.5,1,44981.979910555245
95.5,1,42547.02799384876
96.5,1,44906.47326677155
97.5,1,47865.242772229285
98.5,1,49767.22368582157
99.5,1,51382.13320121114
100.5,1,53146.23348967816
101.5,1,54164.82103817858
102.5,1,54580.73545618646
103.5,1,53432.717014527465
104.5,1,50530.68422656216
105.5,1,48588.495910625286
106.5,1,50042.171711002666
107.5,1,51107.85294900572
108.5,1,51813.39454660424
109.5,1,52083.76693875865
110.5,1,51784.14737563293
111.5,1,51510.85100359372
112.5,1,52673.85299031792
113.5,1,54795.20326523172
114.5,1,54289.74907785824
115.5,1,53636.679610357074
116.5,1,53654.852543858724
117.5,1,53385.132032417925
118.5,1,51751.73663850649
119.5,1,47250.15304020799
120.5,1,46048.431969040714
121.5,1,48139.20365546058
122.5,1,53784.11337549655
123.5,1,56342.8581212766
124.5,1,56817.127631327596
125.5,1,57342.99015809825
126.5,1,57452.04163155648
127.5,1,57585.498267207535
128.5,1,56799.78554879758
129.5,1,55534.36455741951
130.5,1,54984.92758672968
131.5,1,55354.5753967274
132.5,1,55866.220225500685
133.5,1,59041.61971715506
134.5,1,61922.28511339968
135.5,1,64667.31756787061
136.5,1,66584.56481186046
137.5,1,68460.60824535297
138.5,1,70182.64541991582
139.5,1,70486.79399554196
140.5,1,71532.39661867148
141.5,1,73466.30866292829
142.5,1,75014.50497409755
143.5,1,75116.39996044037
144.5,1,74722.9008653052
145.5,1,74214.10242401768
146.5,1,70543.14820600524
147.5,1,69939.69211692174
148.5,1,72423.69770846216
149.5,1,74509.5094481476
150.5,1,74812.1631585276
151.5,1,71304.41860696676
152.5,1,67620.49011351763
153.5,1,65580.43704238097
154.5,1,65483.98179149964
155.5,1,65594.49067441322
156.5,1,62981.80742717168
157.5,1,59929.58077713026
158.5,1,58525.76025749229
159.5,1,57980.99311745677
160.5,1,58317.84849366446
161.5,1,62339.73610343541
162.5,1,63259.74235677987
163.5,1,60781.30122392053
164.5,1,58748.8951972711
165.5,1,59147.53494844361
166.5,1,59159.57377741163
167.5,1,57028.593391565366
168.5,1,56787.35444787158
169.5,1,62901.915367126385
170.5,1,68658.99001469224
171.5,1,72733.75376135562
172.5,1,69699.13005999546
173.5,1,65104.66492135106
174.5,1,63191.417095969686
175.5,1,63213.94018354764
176.5,1,64287.9083389461
177.5,1,67168.31169268626
178.5,1,70529.67420500044
179.5,1,72196.82796009301
180.5,1,71846.74534996875
181.5,1,70540.13502602123
182.5,1,70705.61548179638
183.5,1,71928.95765095878
184.5,1,74067.07091201103
185.5,1,74874.91989999283
186.5,1,73358.56858452405
187.5,1,69701.81974981073
188.5,1,67102.25846657815
189.5,1,66935.51262261446
190.5,1,69559.03981936924
191.5,1,72922.95490243251
192.5,1,74132.37123324088
193.5,1,71623.65634233679
194.5,1,65694.25578917169
195.5,1,62781.88790211155
196.5,1,63549.78166513057
197.5,1,67522.1224437876
198.5,1,71545.32874842646
199.5,1,72310.53933171826
200.5,1,72516.99458635866
201.5,1,72228.83853059339
202.5,1,70480.4536415679
203.5,1,69347.97668606724
204.5,1,68818.72385154878
205.5,1,68408.45187640676
206.5,1,68944.09726472198
207.5,1,69492.44161191651
208.5,1,69481.77169411948
209.5,1,68602.13728605841
210.5,1,69827.55319431369
211.5,1,71610.84707827667
212.5,1,73283.41509116539
213.5,1,73894.31509081232
214.5,1,73160.35454683413
215.5,1,72080.9603861095
216.5,1,70949.68189234349
217.5,1,71847.61401365558
218.5,1,72720.22429800394
219.5,1,73382.6745545568
220.5,1,74586.3013290177
221.5,1,72245.20244475351
222.5,1,68664.12232250805
223.5,1,64687.84395465888
224.5,1,66902.48059264728
225.5,1,68979.11587272148
226.5,1,68457.77810910539
227.5,1,67198.21246926369
228.5,1,66926.98204310551
229.5,1,66420.16065675077
230.5,1,64884.222769827946
231.5,1,65631.25141374196
232.5,1,68077.09968696703
233.5,1,68980.40382651002
234.5,1,68833.68618946138
235.5,1,69519.32851165198
236.5,1,69851.05195571358
237.5,1,67595.1932237408
238.5,1,65015.697061581785
239.5,1,62655.785346856675
240.5,1,60697.3985447419
241.5,1,59321.20583965225
242.5,1,58273.4113201479
243.5,1,56548.06586854164
244.5,1,56190.0481803453
245.5,1,59284.27945783274
246.5,1,64919.31349247943
247.5,1,69762.19941053637
248.5,1,70376.16837192103
249.5,1,68015.68449412673
250.5,1,64113.350719147675
251.5,1,60350.20035043606
252.5,1,60617.47495486033
