x,variable,value
0.5,1,20002.72482556875
1.5,1,20280.205867932204
2.5,1,20896.900139054913
3.5,1,21198.17774304873
4.5,1,20981.88068891892
5.5,1,20588.310713660278
6.5,1,20494.706060923123
7.5,1,20951.03352597408
8.5,1,21646.911748131297
9.5,1,21553.212154690093
10.5,1,21217.848210156477
11.5,1,20716.64643155487
12.5,1,19917.446441208096
13.5,1,19486.807648480644
14.5,1,19170.375559751097
15.5,1,19283.472447285192
16.5,1,19535.91421328876
17.5,1,19666.65536143041
18.5,1,19580.011029554757
19.5,1,19396.194787461878
20.5,1,19741.48613761522
21.5,1,20646.787388162356
22.5,1,21465.856824443825
23.5,1,21658.176195810545
24.5,1,21740.665627712628
25.5,1,21525.781101253247
26.5,1,21073.917898216918
27.5,1,21057.348172279148
28.5,1,21033.737271217295
29.5,1,20544.852245533446
30.5,1,20197.70420815714
31.5,1,19971.946168893726
32.5,1,19935.43776156196
33.5,1,19796.703494629422
34.5,1,19481.33475844524
35.5,1,19216.209537991712
36.5,1,19082.835909436068
37.5,1,18678.569205000247
38.5,1,18281.25910478697
39.5,1,17876.20476371242
40.5,1,17435.621509471854
41.5,1,16853.508438231733
42.5,1,16207.906859406361
43.5,1,15249.086055914786
44.5,1,14687.121296288662
45.5,1,14205.187522110646
46.5,1,13902.298204977053
47.5,1,13961.996100704566
48.5,1,13963.861217906431
49.5,1,14003.296256365282
50.5,1,14249.268176655212
51.5,1,14454.916819382666
52.5,1,14797.125048284126
53.5,1,15313.62596949705
54.5,1,15860.105917342888
55.5,1,16101.798659977976
56.5,1,16163.895569995633
57.5,1,16413.75069084136
58.5,1,16792.028774122104
59.5,1,16717.530586827466
60.5,1,16260.28701850852
61.5,1,16231.754416357733
62.5,1,16718.87099992422
63.5,1,17516.9385470347
64.5,1,18332.337492582235
65.5,1,18815.23219014761
66.5,1,19135.47680934893
67.5,1,18673.22520864615
68.5,1,17760.809735976676
69.5,1,17051.034436613554
70.5,1,16682.84475083504
71.5,1,16230.702350671656
72.5,1,15695.532112846846
73.5,1,15675.896618550954
74.5,1,16376.392360478398
75.5,1,17436.8508237119
76.5,1,17897.7118883447
77.5,1,18141.063278216992
78.5,1,18328.312656383445
79.5,1,18321.43059128664
80.5,1,17980.120209367225
81.5,1,17475.0740229259
82.5,1,16865.056459952357
83.5,1,16358.190053236127
84.5,1,16154.911807222265
85.5,1,16282.017685281375
86.5,1,16554.570363753086
87.5,1,16916.288549306722
88.5,1,17102.62104222186
89.5,1,16977.702388592268
90.5,1,16786.56071934123
91.5,1,17183.486272883874
92.5,1,17796.435097537626
93.5,1,18207.292346837003
94.5,1,18416.45393402587
95.5,1,18570.293014852097
96.5,1,18679.60356411009
97.5,1,18656.59218121497
98.5,1,18590.311855909982
99.5,1,18457.243006601177
100.5,1,18322.125876285383
101.5,1,18084.663131210305
102.5,1,17825.01525747675
103.5,1,17873.858905618017
104.5,1,18003.930040448886
105.5,1,18044.1517914172
106.5,1,17971.044580615322
107.5,1,17469.752655571174
108.5,1,17193.464598939547
109.5,1,17241.40914625083
110.5,1,17047.30825154401
111.5,1,16972.02781797041
112.5,1,17707.15847920659
113.5,1,18058.23748891352
114.5,1,18140.599039682074
115.5,1,18189.26517027873
116.5,1,18279.834530074815
117.5,1,18228.9500235264
118.5,1,17998.320713827965
119.5,1,17605.017731192067
120.5,1,17142.267608825725
121.5,1,17239.052931821363
122.5,1,17763.751587025657
123.5,1,17995.59634188277
124.5,1,18127.98142710317
125.5,1,18140.05996323413
126.5,1,18284.377801668477
127.5,1,18401.184964575663
128.5,1,18504.386796561248
129.5,1,18498.162400889978
130.5,1,18500.544667734546
131.5,1,18211.91086396655
132.5,1,18196.71608938915
133.5,1,18562.17560550838
134.5,1,18634.46723489162
135.5,1,18608.78927655502
136.5,1,18679.044113424876
137.5,1,18517.857168142153
138.5,1,18275.89241165256
139.5,1,17863.84771181487
140.5,1,17559.536026676837
141.5,1,17530.12946276874
142.5,1,17863.99286400944
143.5,1,18071.95277803992
144.5,1,18225.68031301338
145.5,1,18203.41106272137
146.5,1,18141.058652587155
147.5,1,18203.63668470244
148.5,1,18429.414478441562
149.5,1,18694.85243280724
150.5,1,18854.90661685235
151.5,1,19011.852387721938
152.5,1,19175.200791100455
153.5,1,19122.442262987603
154.5,1,19091.368542468867
155.5,1,19592.568937999644
156.5,1,20177.350311015565
157.5,1,20247.537843742906
158.5,1,19155.444013388093
159.5,1,18015.98648492469
160.5,1,17232.082147359273
161.5,1,17369.910439408843
162.5,1,17466.643770766757
163.5,1,17626.58956557525
164.5,1,18237.555207629917
165.5,1,18744.35777505322
166.5,1,19001.356543661543
167.5,1,18949.823280662018
168.5,1,19033.259950385087
169.5,1,19538.65876978195
170.5,1,20240.64137460933
171.5,1,20687.35911579827
172.5,1,20790.67705481542
173.5,1,20924.62211301224
174.5,1,21151.305237898032
175.5,1,20826.11020503646
176.5,1,20751.87599224896
177.5,1,21415.74167792704
178.5,1,22229.989363313034
179.5,1,22430.451646403075
180.5,1,22545.24230416561
181.5,1,22541.345762049856
182.5,1,22719.590764312983
183.5,1,22833.184837742127
184.5,1,22812.47890480928
185.5,1,22856.03432666066
186.5,1,23112.51544628724
187.5,1,22474.330895870877
188.5,1,21856.60971616681
189.5,1,20216.992019913112
190.5,1,19531.780689206986
191.5,1,19305.500898727372
192.5,1,19356.119896527096
193.5,1,19257.540872921374
194.5,1,19265.925784368173
195.5,1,20242.45359508018
196.5,1,20845.492557064972
197.5,1,20748.198928099206
198.5,1,21092.230413404952
199.5,1,21870.507687093002
200.5,1,22887.449461061988
201.5,1,23746.207620090954
202.5,1,23787.242758917884
203.5,1,23022.36708541439
204.5,1,22672.799470566923
205.5,1,23065.16417291559
206.5,1,23405.83898725912
207.5,1,23321.205079673953
208.5,1,23014.293885412415
209.5,1,22930.70259128137
210.5,1,23306.86343248283
211.5,1,23884.90564284953
212.5,1,24731.615781890676
213.5,1,25470.15526110215
214.5,1,26211.47319108147
215.5,1,26751.920916424424
216.5,1,25922.05534621616
217.5,1,24927.857538558706
218.5,1,24073.946488622623
219.5,1,23477.498883980632
220.5,1,22958.36121119723
221.5,1,22565.754991945993
222.5,1,22551.510406703863
223.5,1,22218.073987859123
224.5,1,21771.370916966647
225.5,1,21041.183041176067
226.5,1,20662.397139598157
227.5,1,20367.985582407462
228.5,1,20078.493524185655
229.5,1,19882.823452426608
230.5,1,19193.66538459564
231.5,1,19091.474173505987
232.5,1,19511.617238965817
233.5,1,19715.932138549822
234.5,1,19598.789151206107
235.5,1,19760.22528607528
236.5,1,19803.14488743349
237.5,1,19896.7213874275
238.5,1,20159.49760119639
239.5,1,20790.76009877181
240.5,1,20971.568498799836
241.5,1,20358.36594580984
242.5,1,19674.67298070131
243.5,1,19132.313128477894
244.5,1,19052.462654331688
245.5,1,19215.443384605016
246.5,1,19369.28112396878
247.5,1,19409.491566283552
248.5,1,19201.57448435808
249.5,1,19038.267960403962
250.5,1,18895.011526291324
251.5,1,18782.833490513738
252.5,1,18721.09229542981
253.5,1,18726.072058533966
254.5,1,18773.314433222236
255.5,1,18918.57535237284
256.5,1,18950.66981886967
257.5,1,18776.276522162883
258.5,1,18453.781067246153
259.5,1,18366.35475112415
260.5,1,18321.659986727616
261.5,1,18135.369962904842
262.5,1,18178.23799816039
263.5,1,18284.149178671683
264.5,1,18195.795426795106
265.5,1,17753.73513527522
266.5,1,16826.98491287942
267.5,1,16457.118965109872
268.5,1,16999.961366915504
269.5,1,17666.077262071078
270.5,1,17734.99553809132
271.5,1,17729.338130962453
272.5,1,17385.530268114784
273.5,1,16995.211664583672
274.5,1,16828.91563201933
275.5,1,16936.49701383126
276.5,1,17158.85794128592
277.5,1,17422.243433519292
278.5,1,17489.36093859741
279.5,1,17600.776519688538
280.5,1,17644.25933468928
281.5,1,17688.240683743334
282.5,1,17847.773277609736
283.5,1,17875.140649606485
284.5,1,17766.970621684024
285.5,1,17607.68515159394
286.5,1,17462.39362984464
287.5,1,17465.833387045677
288.5,1,17510.451916346152
289.5,1,17744.953948344548
290.5,1,17963.62960637972
291.5,1,17854.76027405485
292.5,1,17440.362024131096
293.5,1,17045.288492562006
294.5,1,17079.361724607894
295.5,1,17699.83370755283
296.5,1,18188.71319776013
297.5,1,18153.6136143325
298.5,1,18052.00763093729
299.5,1,18028.40353831857
300.5,1,17915.981663321792
301.5,1,17956.494119273633
