x,variable,value
0.5,1,22129.69879378944
1.5,1,22592.846182881527
2.5,1,22875.979306091554
3.5,1,22784.386620101446
4.5,1,22588.48631587234
5.5,1,22481.930897885497
6.5,1,22353.54868334441
7.5,1,22311.740430113383
8.5,1,22557.186311397232
9.5,1,22852.50305204397
10.5,1,22987.83053440258
11.5,1,22765.6721090455
12.5,1,22521.152618691143
13.5,1,22377.077652334567
14.5,1,22358.303094150117
15.5,1,22396.07864221101
16.5,1,22397.73732535253
17.5,1,22476.327336301325
18.5,1,22514.733196476256
19.5,1,22515.7406803774
20.5,1,22580.73570952551
21.5,1,22847.400191439923
22.5,1,22942.831312969996
23.5,1,23070.00452506501
24.5,1,23060.038441607558
25.5,1,22945.40532974528
26.5,1,22749.177660167923
27.5,1,22592.390233625734
28.5,1,22553.32190560763
29.5,1,22475.483914703822
30.5,1,22256.962948778677
31.5,1,22162.478117874773
32.5,1,22164.94913742018
33.5,1,22088.854768847614
34.5,1,21884.135608403245
35.5,1,21841.915172798646
36.5,1,21756.97681827439
37.5,1,21510.726729447604
38.5,1,21248.0044426621
39.5,1,21073.733686524578
40.5,1,20849.335407451086
41.5,1,20616.413174559093
42.5,1,20103.382600090725
43.5,1,19567.695470461458
44.5,1,18952.004222130647
45.5,1,18471.202236771634
46.5,1,18185.25959301738
47.5,1,18266.81859421338
48.5,1,18383.411370778613
49.5,1,18444.013853402936
50.5,1,18579.594461303073
51.5,1,18807.663745
52.5,1,19083.84011110255
53.5,1,19315.41837887815
54.5,1,19552.752979745932
55.5,1,19687.71151882801
56.5,1,19723.098145162046
57.5,1,19733.104321386654
58.5,1,19798.909839375247
59.5,1,19797.746104502905
60.5,1,19652.166445474133
61.5,1,19656.66790592012
62.5,1,19956.919544325767
63.5,1,20363.87885158697
64.5,1,20722.024149344008
65.5,1,21064.221248804195
66.5,1,21197.95515556502
67.5,1,20935.433505319506
68.5,1,20560.333998470254
69.5,1,20114.7883729716
70.5,1,20040.48284272133
71.5,1,19920.383050971945
72.5,1,19878.201730197336
73.5,1,19952.284195607
74.5,1,20100.65915464244
75.5,1,20377.83929487532
76.5,1,20525.448046567886
77.5,1,20648.904774409773
78.5,1,20844.82119109102
79.5,1,21022.82010495492
80.5,1,20979.967198116396
81.5,1,20994.316450214024
82.5,1,20771.31531247574
83.5,1,20451.321528878205
84.5,1,20227.609417829426
85.5,1,20194.691117601007
86.5,1,20232.69685167665
87.5,1,20274.041949628296
88.5,1,20431.173278624487
89.5,1,20326.815547504546
90.5,1,20154.75446824655
91.5,1,20166.044416417935
92.5,1,20423.584806257302
93.5,1,20434.416522910687
94.5,1,20344.682573703056
95.5,1,20748.84090304472
96.5,1,20941.433925964553
97.5,1,20883.827890277214
98.5,1,20742.70640438068
99.5,1,20786.826735151342
100.5,1,20677.196783083473
101.5,1,20426.00560137853
102.5,1,20416.891036756104
103.5,1,20593.555807271987
104.5,1,20626.828474046586
105.5,1,20628.415010168985
106.5,1,20533.293860291808
107.5,1,20268.609567148094
108.5,1,20030.68947294364
109.5,1,19957.690079696535
110.5,1,19935.989729870085
111.5,1,20035.645330247215
112.5,1,20096.699237458673
113.5,1,20041.50257183413
114.5,1,19895.565056476342
115.5,1,19912.239686346904
116.5,1,20057.697279377604
117.5,1,20113.479074768413
118.5,1,20033.478055088497
119.5,1,19818.949140895344
120.5,1,19729.695030274353
121.5,1,19809.734595635193
122.5,1,20000.65103757563
123.5,1,20139.78624881194
124.5,1,20233.505816983205
125.5,1,20155.02540102269
126.5,1,20075.360663504973
127.5,1,20092.402265166736
128.5,1,20035.857474310695
129.5,1,20035.398755790404
130.5,1,19996.535315579353
131.5,1,19902.19974959241
132.5,1,19840.604040125214
133.5,1,19894.344287926866
134.5,1,19996.300575119367
135.5,1,20088.24389350502
136.5,1,20189.3912984837
137.5,1,20228.071757506856
138.5,1,20041.567287575435
139.5,1,19786.706630147008
140.5,1,19689.52158987262
141.5,1,19696.160403634934
142.5,1,19838.95112532836
143.5,1,20083.43889430694
144.5,1,20151.318699788404
145.5,1,20071.29972729292
146.5,1,19930.637960073884
147.5,1,19999.337808189237
148.5,1,20244.819032528903
149.5,1,20508.385889130866
150.5,1,20635.60139337795
151.5,1,20551.17768163929
152.5,1,20459.916747116888
153.5,1,20430.79023003444
154.5,1,20387.735751595777
155.5,1,20500.420675992485
156.5,1,20705.295056684816
157.5,1,20706.07606517081
158.5,1,20424.28369298798
159.5,1,20043.383622763675
160.5,1,20049.901959197905
161.5,1,20311.06333346945
162.5,1,20805.599215759612
163.5,1,21192.419841193165
164.5,1,21500.98731818214
165.5,1,21574.944593363994
166.5,1,21407.618934044567
167.5,1,21161.67266005956
168.5,1,20900.530887318204
169.5,1,20870.370822197136
170.5,1,21173.769651251165
171.5,1,21252.648051914497
172.5,1,21329.799628432505
173.5,1,21618.62302971823
174.5,1,21764.238182999314
175.5,1,21508.435303174265
176.5,1,21220.28016215814
177.5,1,21322.943632773655
178.5,1,21561.512778058936
179.5,1,21600.678073978746
180.5,1,21273.493166285047
181.5,1,21136.00339398485
182.5,1,21176.111377142068
183.5,1,21216.577224466942
184.5,1,21195.65528940439
185.5,1,21376.197892717097
186.5,1,21376.09264358585
187.5,1,21134.469114113945
188.5,1,20824.98679946203
189.5,1,20430.244629750665
190.5,1,20178.241398238577
191.5,1,20114.014903405925
192.5,1,20206.745224799335
193.5,1,20381.603921110174
194.5,1,20562.325680363636
195.5,1,20706.752867858915
196.5,1,20356.639871032454
197.5,1,20298.92536571063
198.5,1,20996.540895181923
199.5,1,21387.0505844098
200.5,1,21862.13691613171
201.5,1,22191.35907656203
202.5,1,22112.04238902912
203.5,1,21751.040400270067
204.5,1,21770.00496598013
205.5,1,21978.97260039051
206.5,1,22042.648226567675
207.5,1,22088.781222256504
208.5,1,22200.603582182925
209.5,1,22358.1952213485
210.5,1,22399.019522002553
211.5,1,22201.580499918553
212.5,1,22040.87043712423
213.5,1,22230.032465324322
214.5,1,22500.22914361443
215.5,1,22719.751071847146
216.5,1,22685.351986202528
217.5,1,22444.427752707834
218.5,1,22313.968982460734
219.5,1,22446.04707259386
220.5,1,22590.34444201642
221.5,1,22506.54832247324
222.5,1,22420.086841716733
223.5,1,22361.566435986642
224.5,1,22260.703311855028
225.5,1,22119.737364751192
226.5,1,22010.642215247364
227.5,1,21924.912489466296
228.5,1,21932.27425989573
229.5,1,21768.220635671263
230.5,1,21587.557061103067
231.5,1,21531.176184769112
232.5,1,21436.758872428414
233.5,1,21104.734590130156
234.5,1,20954.224005707605
235.5,1,21094.413192047028
236.5,1,21176.583548084465
237.5,1,21177.44020996744
238.5,1,21175.69149967307
239.5,1,21285.316406528196
240.5,1,21367.33302178713
241.5,1,21166.038941713086
242.5,1,20849.4050037125
243.5,1,20595.93319534355
244.5,1,20306.612693749667
245.5,1,20206.328957118796
246.5,1,20357.112141871745
247.5,1,20351.80426222483
248.5,1,20232.317712681863
249.5,1,20209.151860202925
250.5,1,20390.04314381509
251.5,1,20333.832268255377
252.5,1,20239.068920593512
253.5,1,20151.367166605618
254.5,1,20264.748718619332
255.5,1,20455.408535252813
256.5,1,20514.534643827206
