x,variable,value
0.5,1,8190.394890530758
1.5,1,8244.8781644948
2.5,1,8282.07628269942
3.5,1,8280.579242763744
4.5,1,8304.142424944455
5.5,1,8317.447695109862
6.5,1,8365.157416705857
7.5,1,8342.920531463198
8.5,1,8259.525270997641
9.5,1,8195.133066932558
10.5,1,8230.753896340484
11.5,1,8310.482652118579
12.5,1,8320.193782935316
13.5,1,8271.059246840729
14.5,1,8215.470744316572
15.5,1,8194.008048365511
16.5,1,8193.74642362737
17.5,1,8217.439834866971
18.5,1,8191.172963942175
19.5,1,8147.156201175742
20.5,1,8187.756757045012
21.5,1,8211.438189046848
22.5,1,8214.329960779836
23.5,1,8178.044351788849
24.5,1,8116.264841777638
25.5,1,8072.027520847533
26.5,1,8082.617974380408
27.5,1,8097.827030031728
28.5,1,8066.418026951386
29.5,1,8046.492708781402
30.5,1,8054.435662568843
31.5,1,8007.685045451173
32.5,1,7972.657394404477
33.5,1,7959.372791953722
34.5,1,7912.500551118881
35.5,1,7901.012801800259
36.5,1,7901.093362419894
37.5,1,7900.746506883259
38.5,1,7889.9343403399635
39.5,1,7837.059949777375
40.5,1,7856.390222426224
41.5,1,7875.892230922616
42.5,1,7850.323473628471
43.5,1,7826.3409662173535
44.5,1,7765.442477558775
45.5,1,7717.995009886795
46.5,1,7739.746688416914
47.5,1,7763.254640294573
48.5,1,7810.561417840628
49.5,1,7835.940043242302
50.5,1,7738.226053289783
51.5,1,7663.524776249691
52.5,1,7674.888041460124
53.5,1,7779.504230894271
54.5,1,7791.085629055814
55.5,1,7778.979315165276
56.5,1,7797.442749204266
57.5,1,7856.970972859092
58.5,1,7877.97170176648
59.5,1,7857.610442403741
60.5,1,7864.966784897444
61.5,1,7854.077987730077
62.5,1,7890.634548883512
63.5,1,7888.319684875589
64.5,1,7876.710764487735
65.5,1,7911.714491969864
66.5,1,7879.168644534214
67.5,1,7811.312362589851
68.5,1,7778.404018978699
69.5,1,7813.274854906429
70.5,1,7882.4307662925985
71.5,1,7873.559582571454
72.5,1,7838.067675485605
73.5,1,7814.984579627089
74.5,1,7743.678373437604
75.5,1,7738.155717959878
76.5,1,7807.066502590512
77.5,1,7874.9210740426115
78.5,1,7877.365457750487
79.5,1,7835.469714194228
80.5,1,7803.210374536114
81.5,1,7790.006371903569
82.5,1,7766.823536754217
83.5,1,7754.686599427894
84.5,1,7766.161864738684
85.5,1,7766.750307964439
86.5,1,7705.470730449449
87.5,1,7668.808438472582
88.5,1,7713.073847492775
89.5,1,7755.042625797703
90.5,1,7778.444470337206
91.5,1,7793.148966780477
92.5,1,7816.442455623183
93.5,1,7839.577046828
94.5,1,7872.607912832777
95.5,1,7889.5677256203035
96.5,1,7829.096481706259
97.5,1,7716.7301130356645
98.5,1,7645.864392959166
99.5,1,7606.004789712317
100.5,1,7599.7652372133725
101.5,1,7673.078614818038
102.5,1,7767.155990687516
103.5,1,7815.966022435026
104.5,1,7757.8356558141
105.5,1,7727.773149150365
106.5,1,7703.516470759556
107.5,1,7716.889601789768
108.5,1,7781.92300669532
109.5,1,7828.609507981534
110.5,1,7799.957961169333
111.5,1,7753.05056685558
112.5,1,7742.336400350741
113.5,1,7729.707373996072
114.5,1,7698.531142195209
115.5,1,7645.019804056314
116.5,1,7655.961532157914
117.5,1,7696.826323654466
118.5,1,7648.991705063132
119.5,1,7591.026230399153
120.5,1,7570.356947009683
121.5,1,7595.9062293183415
122.5,1,7643.131420735191
123.5,1,7726.163198687619
124.5,1,7766.915748532033
125.5,1,7746.815192014375
126.5,1,7712.628215155762
127.5,1,7721.248894506087
128.5,1,7728.333901246505
129.5,1,7661.091086754205
130.5,1,7593.587520262466
131.5,1,7595.776191128293
132.5,1,7665.53476136085
133.5,1,7693.803879033474
134.5,1,7672.841279396308
135.5,1,7637.701171851791
136.5,1,7601.416143950133
137.5,1,7594.669470517606
138.5,1,7613.668039178063
139.5,1,7660.034487690666
140.5,1,7680.8392855539905
141.5,1,7633.938782488737
142.5,1,7597.748610584467
143.5,1,7607.458256050941
144.5,1,7619.819597220124
145.5,1,7594.818587635031
146.5,1,7548.689890433367
147.5,1,7512.224423851519
148.5,1,7571.953711888773
149.5,1,7633.553146039888
150.5,1,7632.209726411546
151.5,1,7561.564475669265
152.5,1,7521.261657200312
153.5,1,7534.268481713291
154.5,1,7521.757875529448
155.5,1,7546.222871888398
156.5,1,7613.328437320256
157.5,1,7620.25660519356
158.5,1,7595.16329366789
159.5,1,7570.606881196508
160.5,1,7571.455360165162
161.5,1,7620.21454328859
162.5,1,7587.77531905929
163.5,1,7538.210215718282
164.5,1,7533.362448305551
165.5,1,7551.2356392041775
166.5,1,7584.568182343152
167.5,1,7566.173167870112
168.5,1,7494.88893966871
169.5,1,7436.414538034754
170.5,1,7400.656498314154
171.5,1,7433.849159994079
172.5,1,7506.980558085088
173.5,1,7530.2255526043
174.5,1,7532.662460655475
175.5,1,7575.636642106499
176.5,1,7602.274358739811
177.5,1,7620.289545132908
178.5,1,7607.7266071091635
179.5,1,7595.808072514349
180.5,1,7665.17211703845
181.5,1,7719.473331034438
182.5,1,7688.136971134125
183.5,1,7641.652763094731
184.5,1,7673.746639400633
185.5,1,7717.965853670283
186.5,1,7742.040134868974
187.5,1,7780.550242053399
188.5,1,7803.630060274584
189.5,1,7767.226513896774
190.5,1,7740.849743217542
191.5,1,7832.000599789714
192.5,1,7841.206069399537
193.5,1,7770.615694470893
194.5,1,7726.966839848487
195.5,1,7771.026587562088
196.5,1,7779.493467684998
197.5,1,7818.593505353067
198.5,1,7852.320224678124
199.5,1,7853.075224385205
200.5,1,7832.971190087891
201.5,1,7774.187872972537
202.5,1,7713.921700215272
203.5,1,7704.813020571742
204.5,1,7746.397586173549
205.5,1,7724.715792377135
206.5,1,7664.587231652642
207.5,1,7620.41989965295
208.5,1,7668.495752517371
209.5,1,7718.152159044104
210.5,1,7729.972402231363
211.5,1,7729.246823834691
212.5,1,7752.784477803925
213.5,1,7778.429478738696
214.5,1,7771.787151605779
215.5,1,7707.268487033404
216.5,1,7618.669740690639
217.5,1,7633.5966534843865
218.5,1,7657.110033128369
219.5,1,7599.081302277959
220.5,1,7540.030752836368
221.5,1,7489.865053235095
222.5,1,7474.088170068717
223.5,1,7471.849782366454
224.5,1,7514.359384924024
225.5,1,7522.712347236236
226.5,1,7521.501279461863
227.5,1,7534.754371509423
228.5,1,7558.088027507214
229.5,1,7569.062309303315
230.5,1,7700.364652637904
231.5,1,7769.935543402836
232.5,1,7702.614618122698
233.5,1,7609.2057352790625
234.5,1,7625.202967621622
235.5,1,7643.349706182942
236.5,1,7556.647809731141
237.5,1,7462.394235575127
238.5,1,7449.419006628074
239.5,1,7448.99690417434
240.5,1,7437.229834352433
241.5,1,7407.43742868896
242.5,1,7363.679670756408
243.5,1,7396.9054792734405
244.5,1,7467.204824715074
245.5,1,7550.613261317215
246.5,1,7595.773094172582
247.5,1,7551.16209102411
248.5,1,7487.022892614528
249.5,1,7486.343620724116
250.5,1,7496.687081069638
251.5,1,7515.666229656061
252.5,1,7489.587302030058
253.5,1,7430.5458297524565
254.5,1,7352.391871312752
255.5,1,7305.84402124488
256.5,1,7411.343173121803
257.5,1,7486.099629142302
258.5,1,7459.1183423440425
259.5,1,7544.04656909542
260.5,1,7575.512684162657
261.5,1,7451.435329220896
262.5,1,7301.605102256648
263.5,1,7291.921352634611
264.5,1,7343.297642544419
265.5,1,7413.392425424342
266.5,1,7519.637965406975
267.5,1,7660.14805101462
268.5,1,7753.652536395468
269.5,1,7776.295151321296
270.5,1,7810.378038003392
271.5,1,7869.212602832018
272.5,1,7896.883978005181
273.5,1,7873.410643831828
274.5,1,7865.348760755772
275.5,1,7876.654775146313
276.5,1,7876.769908113763
277.5,1,7907.598624581936
278.5,1,7957.845104003116
279.5,1,7974.139051789438
280.5,1,7972.962305727136
281.5,1,7994.9473110413865
282.5,1,8027.455333942547
283.5,1,8035.073052132118
284.5,1,8061.267245695416
285.5,1,8096.029797235655
286.5,1,8098.06740072801
287.5,1,8066.591412742315
288.5,1,8008.786239349761
289.5,1,7947.772344583537
290.5,1,7921.983394751253
291.5,1,7967.977844910289
292.5,1,8050.854528406893
293.5,1,8072.04280207305
294.5,1,8034.792861222608
295.5,1,8000.324058685319
296.5,1,7997.703348907015
297.5,1,8064.4372243739435
298.5,1,8117.880238896067
299.5,1,8089.565745232326
300.5,1,8082.091994273525
301.5,1,8107.948521130835
302.5,1,8108.5501539847055
303.5,1,8095.285956258738
304.5,1,8048.106790734006
305.5,1,8033.476310474114
306.5,1,8155.098866407888
307.5,1,8243.819364013736
308.5,1,8218.254969467724
309.5,1,8179.0746979711985
310.5,1,8125.681331977451
311.5,1,8058.788990046535
312.5,1,8076.208524543859
313.5,1,8158.6913617211685
314.5,1,8228.961761479475
315.5,1,8265.672406714108
316.5,1,8248.013673373174
317.5,1,8117.109675961216
318.5,1,8072.2776725819385
319.5,1,8190.325015588554
320.5,1,8253.208861275785
321.5,1,8173.456808458378
322.5,1,8083.123245361907
323.5,1,8059.788413272901
324.5,1,8093.0833390821745
325.5,1,8131.476006534465
326.5,1,8061.466771282713
327.5,1,7950.632491801427
328.5,1,7904.970398704209
329.5,1,7952.251815388372
330.5,1,7998.511871369304
331.5,1,7970.395039333536
332.5,1,7924.284387705789
333.5,1,7937.700667986472
334.5,1,7961.5632779932375
335.5,1,7974.299967251853
336.5,1,8003.858513150911
337.5,1,8012.413057632735
338.5,1,7998.2425239174145
339.5,1,8026.536979919392
340.5,1,8019.359449193601
341.5,1,7908.769017934285
342.5,1,7852.151757653055
343.5,1,7862.483505886984
344.5,1,7932.590809842465
345.5,1,7987.836827500644
346.5,1,7980.047219388723
347.5,1,7935.73331236056
348.5,1,7783.381196544126
349.5,1,7682.466507840395
350.5,1,7712.767945839364
351.5,1,7830.80965615495
352.5,1,7888.598548158704
353.5,1,7865.46755711244
354.5,1,7840.061588488586
355.5,1,7881.787361171146
356.5,1,7908.022759354572
357.5,1,7907.52474312781
358.5,1,7861.602583402381
359.5,1,7826.04648228185
360.5,1,7850.673165028374
361.5,1,7726.64903415601
362.5,1,7599.629027229587
363.5,1,7477.532700780597
364.5,1,7433.335695079695
0.5,2,9015.883830134555
1.5,2,9039.743813441482
2.5,2,9063.886248416962
3.5,2,9076.001018364761
4.5,2,9079.208045689329
5.5,2,9125.583706396563
6.5,2,9148.019574952916
7.5,2,9149.38846981853
8.5,2,9113.724954171332
9.5,2,9098.05614716217
10.5,2,9078.33516114539
11.5,2,9044.217191748694
