x,variable,value
0.5,1,12079.74575678292
1.5,1,12457.359281634945
2.5,1,13312.06566189143
3.5,1,13820.892690398601
4.5,1,14029.057278809349
5.5,1,13924.325397739396
6.5,1,13929.708471381326
7.5,1,14068.039211723235
8.5,1,14116.692098833944
9.5,1,14081.862043034778
10.5,1,13862.991984984837
11.5,1,13436.202607650095
12.5,1,13119.132873723798
13.5,1,12964.718486502927
14.5,1,13194.758328769982
15.5,1,13317.43251265357
16.5,1,13216.740366341133
17.5,1,13170.37778161645
18.5,1,13170.080259823724
19.5,1,13170.08833262824
20.5,1,13170.30855944289
21.5,1,13159.92744144784
22.5,1,13306.754741537938
23.5,1,13722.642781126466
24.5,1,14030.356781121774
25.5,1,14065.32988668792
26.5,1,13839.690314728381
27.5,1,13693.363127444163
28.5,1,13676.030385802376
29.5,1,13820.343777123418
30.5,1,13859.018709550513
31.5,1,13696.608953760635
32.5,1,13370.262807630257
33.5,1,13106.693628641255
34.5,1,13078.020636114743
35.5,1,13121.615149490102
36.5,1,13083.751028781124
37.5,1,12717.674252594
38.5,1,12243.74215210968
39.5,1,11721.61631429237
40.5,1,11217.616764194241
41.5,1,10923.702578701075
42.5,1,10597.154103448625
43.5,1,10068.895579473316
44.5,1,9429.93973295194
45.5,1,8816.833446442737
46.5,1,8555.024903335316
47.5,1,8136.961774338036
48.5,1,8073.227225691904
49.5,1,8611.827447005422
50.5,1,9212.045933197123
51.5,1,9605.734480298554
52.5,1,10010.685045040764
53.5,1,10186.035928678091
54.5,1,10053.142843361618
55.5,1,9769.688870845795
56.5,1,9573.823532186523
57.5,1,9495.644889653486
58.5,1,9401.637529924077
59.5,1,9383.934373649938
60.5,1,9448.474653416453
61.5,1,9536.589843109681
62.5,1,9572.257689648204
63.5,1,9665.515782815884
64.5,1,9976.39108378254
65.5,1,10465.502708618358
66.5,1,10511.849352270616
67.5,1,10368.378660132721
68.5,1,10423.791585221243
69.5,1,10409.762764321615
70.5,1,10325.49482881053
71.5,1,10330.41989625477
72.5,1,10377.328050811882
73.5,1,10334.413009490565
74.5,1,10415.043660209576
75.5,1,10555.620183361161
76.5,1,10572.246700613496
77.5,1,10511.391402374842
78.5,1,10623.352606837889
79.5,1,10716.291312372843
80.5,1,10858.849692855045
81.5,1,10898.472463419226
82.5,1,10808.251400673607
83.5,1,10713.307725104949
84.5,1,10663.679772979061
85.5,1,10702.497105285602
86.5,1,10795.993333428463
87.5,1,10848.631411775725
88.5,1,10785.541633887837
89.5,1,10706.52001330959
90.5,1,10662.145836973194
91.5,1,10707.07244825332
92.5,1,10895.698930334993
93.5,1,10830.704839640686
94.5,1,10554.788717658475
95.5,1,10444.643870376623
96.5,1,10705.57480409748
97.5,1,10858.29496748126
98.5,1,10806.042258452144
99.5,1,10707.477947297006
100.5,1,10614.15181489239
101.5,1,10566.092780280036
102.5,1,10652.13415155204
103.5,1,10758.998151517371
104.5,1,10727.080553587648
105.5,1,10639.816448734915
106.5,1,10633.643925403148
107.5,1,10756.931144712024
108.5,1,10806.74383456196
109.5,1,10948.042817386135
110.5,1,11133.9372492957
111.5,1,11090.252152526027
112.5,1,10951.98285764532
113.5,1,10605.866843042115
114.5,1,10342.860059207163
115.5,1,10142.755284168765
116.5,1,10028.557054994772
117.5,1,9999.372842085666
118.5,1,9854.34746655217
119.5,1,9668.671534208395
120.5,1,9572.91982582492
121.5,1,9886.816556020449
122.5,1,10511.159449084977
123.5,1,10588.64962026086
124.5,1,10783.810557146817
125.5,1,10753.832371868082
126.5,1,10649.846510400566
127.5,1,10612.374054272848
128.5,1,10803.489764761584
129.5,1,10894.188713225616
130.5,1,10984.152185521338
131.5,1,11159.519076340386
132.5,1,11292.671119546154
133.5,1,11530.717390543166
134.5,1,12082.861871170426
135.5,1,12670.59791948738
136.5,1,13517.110603163861
137.5,1,13740.400029708082
138.5,1,13646.041615617449
139.5,1,13637.137274934816
140.5,1,13424.978835038452
141.5,1,12863.26302475373
142.5,1,12184.060825658984
143.5,1,12142.043007144104
144.5,1,12472.139716685539
145.5,1,12736.59383090058
146.5,1,12303.116605667132
147.5,1,12175.286264524264
148.5,1,12361.044831036776
149.5,1,12237.233330193005
150.5,1,11724.289904328409
151.5,1,11132.095319494407
152.5,1,10806.615980283888
153.5,1,10769.568072934964
154.5,1,10959.779744085597
155.5,1,11092.58463245956
156.5,1,11276.708697954384
157.5,1,11735.691518623225
158.5,1,11901.167817427644
159.5,1,11777.906783300417
160.5,1,11796.813390114481
161.5,1,12077.295641840596
162.5,1,12279.920754024914
163.5,1,12127.315073286161
164.5,1,12247.760310698864
165.5,1,12942.75786675085
166.5,1,13817.138151887044
167.5,1,14217.012379938764
168.5,1,14059.90023405595
169.5,1,13979.849496437178
170.5,1,13811.097710475578
171.5,1,13386.37733209915
172.5,1,13267.157761555753
173.5,1,13681.090472962307
174.5,1,14172.380985011943
175.5,1,14488.667359379931
176.5,1,15069.809425000907
177.5,1,15938.22094595055
178.5,1,16403.681635076577
179.5,1,16603.197902179785
180.5,1,16256.608076795557
181.5,1,15472.30101818236
182.5,1,14965.091248079534
183.5,1,15320.173896336
184.5,1,16388.410577086277
185.5,1,16717.341468794006
186.5,1,16096.580374107558
187.5,1,15021.863904657837
188.5,1,14357.93711709908
189.5,1,14232.003665740713
190.5,1,15119.674477589657
191.5,1,16442.48964043221
192.5,1,16264.589184247292
193.5,1,15672.296438177884
194.5,1,15670.036427519544
195.5,1,16423.749314519693
196.5,1,17340.578288430843
197.5,1,18091.644104386625
198.5,1,18776.84326025135
199.5,1,19426.581275730146
200.5,1,19774.63094468477
201.5,1,19899.856555880993
202.5,1,19345.00270348562
203.5,1,18161.564556108253
204.5,1,18087.302058681373
205.5,1,18198.77560143598
206.5,1,18734.685116824345
207.5,1,19363.5737434327
208.5,1,19557.885789118915
209.5,1,19335.24777241933
210.5,1,19135.76935440916
211.5,1,18980.466055982215
212.5,1,18140.234799021306
213.5,1,17367.696684112856
214.5,1,16473.368110766452
215.5,1,16074.105924460926
216.5,1,15993.545971223508
217.5,1,16080.49237595429
218.5,1,16219.47384539457
219.5,1,16315.55805222349
220.5,1,16644.142263751008
221.5,1,16769.423442968913
222.5,1,16856.999084459152
223.5,1,17133.477333694882
224.5,1,17456.865530707226
225.5,1,17449.927177974325
226.5,1,16907.658918899164
227.5,1,16256.783043103187
228.5,1,15286.42277515713
229.5,1,14075.26241559728
230.5,1,13991.452660690757
231.5,1,14709.145624396257
232.5,1,16220.273248553258
233.5,1,16396.192515908802
234.5,1,16037.557729409478
235.5,1,15386.96855762445
236.5,1,14890.634388227309
237.5,1,14438.114161891102
238.5,1,13841.85332887395
239.5,1,13646.43705394691
240.5,1,13879.463463003252
241.5,1,14263.516847321464
242.5,1,14189.587189435108
243.5,1,13930.708101484895
244.5,1,13779.347304324127
245.5,1,14125.95711332197
246.5,1,15019.930548581875
247.5,1,15485.001572865005
248.5,1,15103.855481872748
249.5,1,14148.060624354683
250.5,1,13046.176370366571
251.5,1,12394.22595298569
252.5,1,12028.299592109017
253.5,1,11689.467929983044
254.5,1,11575.94598168168
255.5,1,11737.047528596617
256.5,1,12140.35511732229
257.5,1,12676.006855081878
258.5,1,12834.449242933639
259.5,1,12559.09077804859
260.5,1,12493.908078520328
261.5,1,12970.596332771192
262.5,1,13379.851339860521
263.5,1,13220.936634188625
264.5,1,12404.779724504666
265.5,1,11476.997745354282
266.5,1,11172.547809222995
267.5,1,11193.480534416383
268.5,1,11512.833939354628
269.5,1,11664.453727460883
270.5,1,11348.62574446765
271.5,1,11208.85889472164
272.5,1,11216.352220640716
273.5,1,10861.963347519208
274.5,1,10608.209249247173
275.5,1,10784.951517402522
276.5,1,11188.611996157118
277.5,1,11420.060642209892
278.5,1,11558.499222803199
279.5,1,11651.307085263501
280.5,1,11779.750709368845
281.5,1,12020.829396458452
282.5,1,11972.442143105896
283.5,1,11717.940599405367
284.5,1,11619.454416600038
285.5,1,11607.608543771774
286.5,1,11461.21691306294
287.5,1,11233.473203679685
288.5,1,11183.278929791268
289.5,1,11226.548469619935
290.5,1,11338.945693175834
291.5,1,11449.54643695957
292.5,1,11450.47305964385
