x,variable,value
0.5,1,17570.437778239397
1.5,1,18423.77448674118
2.5,1,19314.633035952767
3.5,1,19507.923520806155
4.5,1,19559.18993657234
5.5,1,19668.451000456662
6.5,1,20261.701453638703
7.5,1,20781.100398824674
8.5,1,21051.759023816732
9.5,1,21168.34808177119
10.5,1,21404.278410376835
11.5,1,21438.612414784384
12.5,1,20894.85082247832
13.5,1,20191.34441093281
14.5,1,19742.317949649176
15.5,1,19742.606917707642
16.5,1,19899.107585543905
17.5,1,19827.487318131483
18.5,1,19708.034351301114
19.5,1,19588.4781193897
20.5,1,19572.472284157346
21.5,1,19949.860071197596
22.5,1,20674.312439799403
23.5,1,21178.207018512272
24.5,1,21077.16893217254
25.5,1,20637.550610982373
26.5,1,19998.225413967557
27.5,1,19949.54478795079
28.5,1,20531.69406150154
29.5,1,20978.765705852715
30.5,1,20781.87139287566
31.5,1,20483.33187811981
32.5,1,20576.83955481389
33.5,1,20620.64993740928
34.5,1,20420.86905618838
35.5,1,20000.182854373288
36.5,1,19647.80953663443
37.5,1,19068.461309600327
38.5,1,18215.226281940046
39.5,1,17493.97088779642
40.5,1,16911.750077660457
41.5,1,16452.722943085897
42.5,1,15613.005873583052
43.5,1,14366.733998224128
44.5,1,12940.415615955422
45.5,1,12587.416717950719
46.5,1,12358.752270302251
47.5,1,12167.13616017694
48.5,1,12351.126826331923
49.5,1,12819.94747950048
50.5,1,13278.628044701678
51.5,1,13742.114425140951
52.5,1,14139.869604216925
53.5,1,14360.331900778137
54.5,1,14596.8102763931
55.5,1,14957.202889553188
56.5,1,15085.992792699628
57.5,1,15179.068753135809
58.5,1,15447.202203260658
59.5,1,15653.803940342048
60.5,1,15624.15505824462
61.5,1,15640.910490557892
62.5,1,15895.14202688737
63.5,1,16424.842072473777
64.5,1,16898.092947764908
65.5,1,17253.589687477746
66.5,1,17392.33801008466
67.5,1,17456.478595881286
68.5,1,17153.7401064473
69.5,1,16779.203358447812
70.5,1,16867.3308176881
71.5,1,16973.70928393467
72.5,1,16968.82199442504
73.5,1,17026.726827207687
74.5,1,17260.055106401673
75.5,1,17296.47545922777
76.5,1,17166.945801109377
77.5,1,17453.818644110062
78.5,1,17855.420604177274
79.5,1,18014.462305600915
80.5,1,17808.986663415595
81.5,1,17513.17907196667
82.5,1,17283.054709209173
83.5,1,17149.857417046078
