x,variable,value
0.5,1,12497.119399732841
1.5,1,12462.004379098424
2.5,1,12468.798060059453
3.5,1,12372.39477183407
4.5,1,12349.935020868781
5.5,1,12385.589542603853
6.5,1,12438.324906991045
7.5,1,12033.579252037318
8.5,1,12063.991777187237
9.5,1,12432.588639942422
10.5,1,12985.29329666536
11.5,1,13083.758305497351
12.5,1,13147.12367789656
13.5,1,13236.314391011967
14.5,1,13215.366829808914
15.5,1,13136.113652010788
16.5,1,13099.280605468071
17.5,1,12976.215400359797
18.5,1,12979.608377954046
19.5,1,13128.992750135989
20.5,1,13140.351206286412
21.5,1,13000.687917107172
22.5,1,12899.251420334349
23.5,1,12896.278050615976
24.5,1,12988.884304380505
25.5,1,13010.915755147267
26.5,1,13012.613677521975
27.5,1,12950.34500258418
28.5,1,13008.427835607452
29.5,1,12985.964805226167
30.5,1,12849.18522749237
31.5,1,12601.507913833952
32.5,1,12540.398257083161
33.5,1,12583.176802798069
34.5,1,12564.763670664568
35.5,1,12443.45495830775
36.5,1,12306.22679563972
37.5,1,12277.785311907193
38.5,1,12102.405878859128
39.5,1,11865.996969850368
40.5,1,11629.053611660589
41.5,1,11257.451403318864
42.5,1,10976.536083003193
43.5,1,10664.088654180747
44.5,1,10223.867904374569
45.5,1,9813.440921441428
46.5,1,9527.334402667859
47.5,1,9441.845963977748
48.5,1,9469.482620092442
49.5,1,9561.338229300933
50.5,1,9648.917201257862
51.5,1,9748.334997419879
52.5,1,9976.65347827716
53.5,1,10155.899874141263
54.5,1,10285.141435328522
55.5,1,10397.448439759835
56.5,1,10482.141286332073
57.5,1,10570.86566290803
58.5,1,10744.254755431564
59.5,1,11043.98664579128
60.5,1,11225.736041765207
61.5,1,11344.33472419812
62.5,1,11441.021733421754
63.5,1,11547.984732114892
64.5,1,11553.893483901082
65.5,1,11719.27148094511
66.5,1,11916.784387939371
67.5,1,12003.91957475307
68.5,1,12031.71459738743
69.5,1,12126.741628833348
70.5,1,12125.860006330371
71.5,1,12144.318923239462
72.5,1,12171.579245931982
73.5,1,12188.08745295115
74.5,1,12218.822637636695
75.5,1,12247.759697003678
76.5,1,12279.242221142194
77.5,1,12399.452876190337
78.5,1,12491.059735244608
79.5,1,12520.632671112278
80.5,1,12568.400984483345
81.5,1,12426.84257799857
82.5,1,12281.822976371415
83.5,1,12218.672603394569
84.5,1,12253.088762665366
85.5,1,12213.017782114539
86.5,1,12033.46107034163
87.5,1,11941.723010349671
88.5,1,12060.288470418434
89.5,1,12092.215253755563
90.5,1,12143.872572344257
91.5,1,12235.947346888222
92.5,1,12338.663490390101
93.5,1,12368.487973231395
94.5,1,12240.074963290643
95.5,1,12121.205588398583
96.5,1,12097.148434138457
97.5,1,12307.165502944874
98.5,1,12457.10327725247
99.5,1,12567.742213211377
100.5,1,12660.959665215632
101.5,1,12698.132696722836
102.5,1,12794.222862013197
103.5,1,12795.214338377365
104.5,1,12640.681362819487
105.5,1,12556.98272600286
106.5,1,12676.257212359207
107.5,1,12676.312242111104
108.5,1,12649.49899330478
109.5,1,12585.486976354436
110.5,1,12613.286876040254
111.5,1,12640.237297062524
112.5,1,12698.353739688051
113.5,1,12831.199380094411
114.5,1,12824.216364141184
115.5,1,12824.83413102256
116.5,1,12797.156167922305
117.5,1,12769.404045628997
118.5,1,12595.944005940435
119.5,1,12416.168524225264
120.5,1,12288.140950367251
121.5,1,12291.103070404632
122.5,1,12338.938817625845
123.5,1,12341.395169073634
124.5,1,12267.923847722086
